Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00916549, 0, 0, 0.00393154, 0.00145936
0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00821977, 0, 0, 0.0056613, 0.00108785
0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00401157, 0, 0, 0.00595507, 0.000954573
0.024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00355128, 0, 0, 0.00553613, 0.000848058
0.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00347262, 0, 0, 0.0054533, 0.000814933
0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00251575, 0, 0, 0.00476905, 0.000667555
0.034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0021057, 0, 0, 0.00392357, 0.000551861
0.039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0132983, 0, 0, 0, 0
0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00292991, 0, 0, 0, 0
0.049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00261407, 0, 0, 0, 0
0.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00228707, 0, 0, 0, 0
0.059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.078, 0, 0, 0, 0, 0.0220498, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.082, 0, 0, 0, 0.404316, 1.01659, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.086, 0, 0, 0, 0.147168, 0.930337, 0, 0.237784, 0, 0, 0.170709, 0, 0, 0, 0.370746
0.089, 0, 0, 0, 0.402098, 1.20396, 0, 0.550698, 0, 0, 0.364385, 0, 0, 0, 0.404057
0.091, 0, 0, 0, 0.00387973, 0.68537, 0, 0.577655, 0, 0, 0.370544, 0, 0, 0, 0.335703
0.094, 0, 0, 0, 0.00814245, 0.69761, 0, 0.794022, 0, 0, 0.523129, 0, 0, 0.0120916, 0.465425
0.095, 0, 0, 0, 0.0063572, 0.706712, 0, 0.790259, 0, 0, 0.529804, 0, 0, 0.00875595, 0.508739
0.099, 0, 0, 0, 2.39296, 2.18079, 0, 1.54753, 0.0878613, 0, 1.5441, 0, 0, 0, 0.769317
0.101, 0, 0, 0, 0.121296, 0.527257, 0, 0.362405, 0.0975376, 0, 0.228703, 0.157707, 0, 0, 0.12887
0.103, 0, 0, 0, 0, 0.846716, 0, 0.739392, 0.40617, 0, 0.494679, 0.342835, 0, 0.0476546, 0.432713
0.106, 0, 0, 0, 0.0942682, 0.531673, 0, 0.611652, 0.432714, 0, 0.408002, 0.31494, 0, 0.0111473, 0.370022
0.109, 0, 0, 0, 0.106395, 0.533705, 0, 0.678615, 0.546457, 0, 0.525586, 0.363291, 0, 0.045234, 0.440441
0.112, 0, 0, 0, 0.0951058, 0.491968, 0, 0.706526, 0.558495, 0, 0.52797, 0.340455, 0, 0.0507358, 0.438645
0.115, 0, 0, 0, 0.079682, 0.470327, 0, 0.450782, 0.463261, 0, 0.539652, 0.338217, 0, 0.0516213, 0.462467
0.121, 0, 0, 0, 0.0106578, 0.416623, 0, 0.474653, 0.472419, 0, 0.567494, 0.327744, 0, 0.055519, 0.476092
0.124, 0, 0, 0, 0.00767247, 0.390751, 0, 0.455483, 0.481812, 0, 0.592885, 0.333243, 0, 0.0600244, 0.500585
0.127, 0, 0, 0, 0.00543225, 0.363061, 0, 0.445992, 0.487939, 0, 0.61333, 0.33697, 0, 0.0614046, 0.515789
0.13, 0, 0, 0, 0, 1.64571, 0, 0.416066, 0.497528, 0, 0.625543, 0.349127, 0, 0.0610333, 0.534498
0.131, 0, 0, 0, 0, 0.548567, 0, 0.344876, 0.372697, 0, 0.410405, 0.17851, 0, 0.0188159, 0.26781
0.133, 0, 0, 0, 0, 0.835707, 0, 0.413294, 0.454101, 0, 0.587482, 0.297003, 0, 0.0729235, 0.45416
0.136, 0, 0, 0, 0, 0.409636, 0, 0.380459, 0.428464, 0, 0.516084, 0.255154, 0, 0.0419104, 0.388808
0.139, 0, 0, 0, 0, 0.453613, 0, 0.347373, 0.462103, 0, 0.626785, 0.319606, 0, 0.0700481, 0.516844
0.142, 0, 0, 0, 0, 0.450223, 0, 0.449053, 0.747136, 0, 0.62061, 0.309509, 0, 0.0606331, 0.513818
0.145, 0, 0, 0, 0, 0.459783, 0, 0.531623, 0.582545, 0, 0.628668, 0.331714, 0, 0.0682028, 0.515849
0.148, 0, 0, 0, 0, 0.458303, 0, 0.532253, 0.582391, 0, 0.643259, 0.329744, 0, 0.0692135, 0.518142
0.151, 0, 0, 0, 0, 0.457334, 0, 0.538861, 0.584514, 0, 0.663232, 0.333302, 0, 0.0702964, 0.522505
0.152, 0, 0, 0, 0, 0.456844, 0, 0.542413, 0.583993, 0, 0.673489, 0.328855, 0, 0.0707139, 0.523767
0.156, 0, 0, 0, 0, 0.459543, 0, 0.554349, 0.583006, 0, 0.687323, 0.327827, 0, 0.0724173, 0.526544
0.159, 0, 0, 0, 0, 0.458546, 0, 0.561713, 0.581108, 0, 0.700971, 0.327617, 0, 0.0715062, 0.536804
0.162, 0, 0, 0, 0, 0.457376, 0, 0.568394, 0.581971, 0, 0.715254, 0.322984, 0, 0.0730715, 0.540435
0.165, 0, 0, 0, 0, 0.454544, 0, 0.580323, 0.576025, 0, 0.730741, 0.323567, 0, 0.0744242, 0.542637
0.168, 0, 0, 0, 0.00297192, 0.454065, 0, 0.36794, 0.498963, 0, 0.758313, 0.325798, 0, 0.0796772, 0.544993
0.171, 0, 0, 0, 0.00244746, 0.448417, 0, 0.398979, 0.482623, 0, 0.779927, 0.333766, 0, 0.0780264, 0.547709
0.172, 0, 0, 0, 0.00249021, 0.448457, 0, 0.416904, 0.487234, 0, 0.785394, 0.336492, 0, 0.0772835, 0.549887
0.175, 0, 0, 0, 0.00241396, 0.446097, 0, 0.465914, 0.50572, 0, 0.787431, 0.341139, 0, 0.0776885, 0.552197
0.178, 0, 0, 0, 0.00247485, 0.444093, 0, 0.497311, 0.515753, 0, 0.792137, 0.350585, 0, 0.0786543, 0.556576
0.181, 0, 0, 0, 0.00257123, 0.450326, 0, 0.508395, 0.514875, 0, 0.784182, 0.356585, 0, 0.0805589, 0.55982
0.185, 0, 0, 0, 0.00260988, 0.44866, 0, 0.50557, 0.507429, 0, 0.836766, 0.355553, 0, 0.0848739, 0.559446
0.189, 0, 0, 0, 0.00266605, 0.447512, 0, 0.502566, 0.519787, 0, 0.856771, 0.372619, 0, 0.0869656, 0.564315
0.19, 0, 0, 0, 0.00275691, 0.447425, 0, 0.501432, 0.518781, 0, 0.862852, 0.374685, 0, 0.0868661, 0.565596
0.197, 0, 0, 0, 0.00293394, 0.444754, 0, 0.499314, 0.510496, 0, 0.879942, 0.414557, 0, 0.0891508, 0.576677
0.199, 0, 0, 0, 0.00270306, 0.444447, 0, 0.502228, 0.503263, 0, 0.769447, 0.383887, 0, 0.0872675, 0.58125
0.202, 0, 0, 0, 0.00278102, 0.441425, 0, 0.498858, 0.497903, 0, 0.780215, 0.393756, 0, 0.0905249, 0.583974
0.205, 0, 0, 0, 0.00288039, 0.441013, 0, 0.498442, 0.495548, 0, 0.777454, 0.401532, 0, 0.0918088, 0.591295
0.208, 0, 0, 0, 0.0029021, 0.439665, 0, 0.499439, 0.493117, 0, 0.77639, 0.409786, 0, 0.0932563, 0.593945
0.209, 0, 0, 0, 0.00224989, 0.435719, 0, 0.494733, 0.497837, 0, 0.775324, 0.413651, 0, 0.099737, 0.593724
0.212, 0, 0, 0, 0.00300859, 0.434284, 0, 0.500834, 0.492629, 0, 0.774802, 0.420336, 0, 0.0962836, 0.604865
0.215, 0, 0, 0, 0.0028744, 0.433441, 0, 0.49954, 0.489422, 0, 0.768755, 0.422434, 0, 0.0982573, 0.607342
0.219, 0, 0, 0, 0.00287426, 0.431455, 0, 0.500349, 0.48699, 0, 0.750821, 0.418329, 0, 0.101822, 0.615904
0.222, 0, 0, 0, 0.00295138, 0.430173, 0, 0.502409, 0.482571, 0, 0.728878, 0.414039, 0, 0.102682, 0.621791
0.226, 0, 0, 0, 0.00299134, 0.429317, 0, 0.502074, 0.474394, 0, 0.696607, 0.394592, 0, 0.107735, 0.633383
0.227, 0, 0, 0, 0.00300746, 0.429257, 0, 0.501018, 0.473377, 0, 0.689323, 0.398528, 0, 0.108927, 0.632781
0.23, 0, 0, 0, 0.00285179, 0.428245, 0, 0.498635, 0.471103, 0, 0.670932, 0.476764, 0, 0.109031, 0.639646
0.233, 0, 0, 0, 0.00293245, 0.427535, 0, 0.498834, 0.468854, 0, 0.659619, 0.482373, 0, 0.115983, 0.651051
0.237, 0, 0, 0, 0.00294877, 0.428088, 0, 0.501219, 0.466276, 0, 0.657774, 0.509464, 0, 0.12065, 0.658938
