Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.006, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.047, 0, 0.556403, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.051, 0, 1.15212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.055, 0, 1.90427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.059, 0, 1.52129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.064, 0, 1.9317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.069, 0, 2.04748, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.074, 0, 1.88279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.078, 0, 1.87402, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.083, 0, 1.84115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.088, 0, 1.84686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.092, 0, 1.2435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.096, 0, 1.25914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
