Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.166884, 0, 0, 0.0400995, 0.265114
0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0369867, 0, 0, 0.0641392, 0.048354
0.008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0206779, 0, 0, 0.05732, 0.0110386
0.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108473, 0, 0, 0.0490231, 0
0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00626819, 0, 0, 0.0380035, 0
0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00438869, 0, 0, 0.03034, 0
0.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00222111, 0, 0, 0.0114053, 0
0.034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000182433, 0, 0, 0.00559896, 0
0.038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.280395, 0, 0, 0.104288, 0
0.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.069, 0, 0, 0, 0, 0.0921707, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.073, 0, 0, 0, 0, 2.49616, 0, 0.959308, 0, 0, 0, 0, 0, 0, 0
0.077, 0, 0, 0, 0.00751569, 0.232469, 0, 0.335928, 0, 0, 0, 0, 0, 0, 0
0.081, 0, 0, 0, 0.168187, 2.20542, 0, 1.3126, 0, 0, 0.810203, 0, 0, 0, 0
0.084, 0, 0, 0, 0.0147726, 0.357888, 0, 0.317326, 0, 0, 0.425513, 0, 0, 0, 1.59521
0.085, 0, 0, 0, 0.339071, 1.54271, 0, 1.13674, 0, 0, 0.983194, 0, 0, 0, 1.0776
0.088, 0, 0, 0, 0.0522681, 0.937825, 0, 0.608826, 0, 0, 0.586985, 0, 0, 0.0300223, 0.45855
0.092, 0, 0, 0, 0, 1.53167, 0, 0.853078, 0, 0, 0.749404, 0.376629, 0, 0.000860299, 0.579497
0.095, 0, 0, 0, 0, 0.844669, 0, 0.675301, 0.316246, 0, 0.561791, 0.37093, 0, 0, 0.573552
0.097, 0, 0, 0, 0, 2.50721, 0, 3.55962, 0.212167, 0, 4.46179, 0.250615, 0, 0, 1.59089
0.098, 0, 0, 0, 0, 0.236038, 0, 0.0534852, 0.233807, 0, 0.0799692, 0.167305, 0, 0, 0.0438144
0.1, 0, 0, 0, 0, 1.62081, 0, 0.629753, 0.643785, 0, 0.69911, 0.401282, 0, 0, 0.57859
0.103, 0, 0, 0, 0, 0.761103, 0, 0.168585, 0.457387, 0, 0.244391, 0.223185, 0, 0, 0.184154
0.109, 0, 0, 0, 0, 1.70407, 0, 0.10593, 1.00385, 0, 0.391071, 0.349484, 0, 0, 0.438133
0.116, 0, 0, 0, 0, 0.812323, 0, 0, 0.719134, 0, 0.137893, 0.218401, 0, 0, 0.197349
0.117, 0, 0, 0, 0, 1.55451, 0, 0.0678513, 1.01978, 0, 0.373798, 0.310745, 0, 0, 0.421311
0.12, 0, 0, 0, 0.00629961, 0.956358, 0, 0, 0.762204, 0, 0.177844, 0.221841, 0, 0, 0.245467
0.123, 0, 0, 0, 0.0360491, 1.44646, 0, 0.0105344, 0.986027, 0, 0.297459, 0.303099, 0, 0, 0.41332
0.127, 0, 0, 0, 0.00387923, 1.05807, 0, 0.000532404, 0.733242, 0, 0.223514, 0.205066, 0, 0, 0.283868
0.13, 0, 0, 0, 0.0236447, 1.38283, 0, 0.00630965, 0.870947, 0, 0.314156, 0.243237, 0, 0, 0.392918
0.133, 0, 0, 0, 0.00227497, 1.12489, 0, 0.0015168, 0.706244, 0, 0.25874, 0.185987, 0, 0, 0.306596
0.137, 0, 0, 0, 0.0127222, 1.34455, 0, 0.00818885, 0.773736, 0, 0.326249, 0.20201, 0, 0, 0.379838
0.138, 0, 0, 0, 0, 1.20056, 0, 0.00110302, 0.686262, 0, 0.276472, 0.178238, 0, 0, 0.326165
0.142, 0, 0, 0, 0.00665369, 1.28486, 0, 0.010213, 0.709408, 0, 0.314741, 0.191872, 0, 0, 0.36194
0.146, 0, 0, 0, 0.00319543, 1.21346, 0, 0.010085, 0.648199, 0, 0.308119, 0.172207, 0, 0, 0.34031
0.149, 0, 0, 0, 0.00572936, 1.27472, 0, 0.0161895, 0.651698, 0, 0.337191, 0.169667, 0, 0, 0.360532
0.152, 0, 0, 0, 0.00162565, 1.22581, 0, 0.0168342, 0.609881, 0, 0.336098, 0.152429, 0, 0, 0.344248
0.156, 0, 0, 0, 0.0275723, 1.26912, 0, 0.0251093, 0.611403, 0, 0.363703, 0.152887, 0, 0, 0.357963
0.16, 0, 0, 0, 0.0227117, 1.23179, 0, 0.0322972, 0.576363, 0, 0.353161, 0.148232, 0, 0, 0.346177
0.161, 0, 0, 0, 0.0340844, 1.25959, 0, 0.038882, 0.581829, 0, 0.3645, 0.152412, 0, 0, 0.356175
0.165, 0, 0, 0, 0.0224209, 1.24083, 0, 0.0481505, 0.53369, 0, 0.364934, 0.142124, 0, 0, 0.348751
0.169, 0, 0, 0, 0.0246664, 1.25748, 0, 0.0549682, 0.532789, 0, 0.371923, 0.143813, 0, 0, 0.353691
0.173, 0, 0, 0, 0.021639, 1.24382, 0, 0.0605232, 0.519407, 0, 0.369816, 0.141585, 0, 0, 0.348766
0.177, 0, 0, 0, 0.0222886, 1.25616, 0, 0.0762032, 0.488734, 0, 0.376437, 0.141591, 0, 0, 0.352223
0.181, 0, 0, 0, 0.0206447, 1.24527, 0, 0.0874003, 0.474045, 0, 0.376027, 0.139556, 0, 0, 0.348662
0.184, 0, 0, 0, 0.0210257, 1.25544, 0, 0.0980906, 0.466181, 0, 0.38378, 0.139332, 0, 0, 0.35151
0.185, 0, 0, 0, 0.0189653, 1.24843, 0, 0.10261, 0.453498, 0, 0.381137, 0.138292, 0, 0, 0.348951
0.193, 0, 0, 0, 0.0221018, 1.25578, 0, 0.137464, 0.435727, 0, 0.385293, 0.139828, 0, 0, 0.351113
0.201, 0, 0, 0, 0.018292, 1.24648, 0, 0.236046, 0.346567, 0, 0.387164, 0.135995, 0, 0, 0.348334
0.205, 0, 0, 0, 0.018146, 1.25557, 0, 0.267507, 0.321482, 0, 0.390452, 0.136613, 0, 0, 0.350659
0.209, 0, 0, 0, 0.0172425, 1.24712, 0, 0.291232, 0.300078, 0, 0.390053, 0.134582, 0, 0, 0.34799
0.21, 0, 0, 0, 0.01884, 1.25291, 0, 0.311725, 0.291581, 0, 0.392536, 0.135313, 0, 0, 0.350091
0.214, 0, 0, 0, 0.0173929, 1.24939, 0, 0.354517, 0.263294, 0, 0.394163, 0.134054, 0, 0, 0.348637
0.218, 0, 0, 0, 0.0173752, 1.25261, 0, 0.389688, 0.233592, 0, 0.39419, 0.135146, 0, 0, 0.349559
0.222, 0, 0, 0, 0.0168893, 1.24976, 0, 0.404846, 0.222861, 0, 0.39397, 0.134027, 0, 0, 0.348669
