Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0275635, 0, 0, 0.0436822, 0.0299609
0.008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0193028, 0, 0, 0.044167, 0.00590967
0.012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0115504, 0, 0, 0.0413389, 0
0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00628844, 0, 0, 0.0345376, 0
0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0047985, 0, 0, 0.0290286, 0
0.026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00335254, 0, 0, 0.01867, 0
0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00213394, 0, 0, 0.00932291, 0
0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00203084, 0, 0, 0.019329, 0
0.039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.063284, 0, 0, 0, 0
0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.075, 0, 0, 0, 0, 0.0965958, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.078, 0, 0, 0, 0, 2.24968, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.081, 0, 0, 0, 0.0267675, 0.449213, 0, 0.325718, 0, 0, 0, 0, 0, 0, 0
0.085, 0, 0, 0, 0.140187, 2.04025, 0, 1.24258, 0, 0, 0, 0, 0, 0, 0
0.089, 0, 0, 0, 0.0395416, 0.534952, 0, 0.498407, 0, 0, 0.4389, 0, 0, 0, 0
0.09, 0, 0, 0, 0.260882, 1.51058, 0, 1.11437, 0, 0, 0.914836, 0, 0, 0, 0.832478
0.094, 0, 0, 0, 0.0553066, 0.965788, 0, 0.646307, 0, 0, 0.597249, 0, 0, 0, 0.62201
0.097, 0, 0, 0, 0.0452276, 1.32895, 0, 0.856363, 0, 0, 0.719629, 0, 0, 0, 0.960112
0.098, 0, 0, 0, 0, 2.00817, 0, 2.93291, 0, 0, 3.18584, 0.0628063, 0, 0, 1.38183
0.1, 0, 0, 0, 0, 0.440554, 0, 0.356321, 0.25297, 0, 0.363839, 0.269413, 0, 0, 0.232487
0.103, 0, 0, 0, 0, 1.69476, 0, 0.826282, 0.441287, 0, 0.721868, 0.427726, 0, 0.0317335, 0.618844
0.104, 0, 0, 0, 0, 0.938708, 0, 0.280601, 0.360314, 0, 0.331868, 0.288421, 0, 0, 0.324022
0.107, 0, 0, 0, 0, 1.29379, 0, 0.42007, 0.566601, 0, 0.555055, 0.327106, 0, 0.0173618, 0.468274
0.11, 0, 0, 0, 0, 1.2025, 0, 0.232732, 0.62541, 0, 0.407474, 0.282743, 0, 0, 0.456933
0.116, 0, 0, 0, 0, 1.25976, 0, 0.11405, 0.864806, 0, 0.332744, 0.335119, 0, 0, 0.389331
0.119, 0, 0, 0, 0, 1.21695, 0, 0.0814556, 0.938602, 0, 0.291345, 0.333481, 0, 0, 0.365734
0.122, 0, 0, 0, 0, 1.26048, 0, 0.0713611, 0.94131, 0, 0.291528, 0.332335, 0, 0, 0.372568
0.125, 0, 0, 0, 0, 1.22981, 0, 0.0580863, 0.90704, 0, 0.284849, 0.30516, 0, 0, 0.356941
0.126, 0, 0, 0, 0, 1.2534, 0, 0.06096, 0.919173, 0, 0.297782, 0.297894, 0, 0, 0.363104
0.13, 0, 0, 0, 0.0383786, 1.24174, 0, 0.0511732, 0.885009, 0, 0.30361, 0.259845, 0, 0, 0.354459
0.134, 0, 0, 0, 0.0406996, 1.25307, 0, 0.0459636, 0.856068, 0, 0.315628, 0.243494, 0, 0, 0.355746
0.137, 0, 0, 0, 0.0413142, 1.24112, 0, 0.0462452, 0.819813, 0, 0.329499, 0.216542, 0, 0, 0.351576
0.141, 0, 0, 0, 0.0432451, 1.25221, 0, 0.0486383, 0.790725, 0, 0.341384, 0.200073, 0, 0, 0.353123
0.142, 0, 0, 0, 0.0396638, 1.24569, 0, 0.0477443, 0.773901, 0, 0.33814, 0.197069, 0, 0, 0.350154
0.146, 0, 0, 0, 0.0399179, 1.25129, 0, 0.0537057, 0.711843, 0, 0.350664, 0.180412, 0, 0, 0.351044
0.15, 0, 0, 0, 0.0387294, 1.24891, 0, 0.0585329, 0.657366, 0, 0.350794, 0.176827, 0, 0, 0.349085
0.154, 0, 0, 0, 0.0352571, 1.25569, 0, 0.0624589, 0.634251, 0, 0.365126, 0.162411, 0, 0, 0.349525
0.162, 0, 0, 0, 0.0332115, 1.25556, 0, 0.0748154, 0.568965, 0, 0.364613, 0.159881, 0, 0, 0.348732
0.163, 0, 0, 0, 0.029165, 1.25092, 0, 0.0741807, 0.571045, 0, 0.367643, 0.157701, 0, 0, 0.346769
0.167, 0, 0, 0, 0.0276731, 1.25964, 0, 0.0854671, 0.539148, 0, 0.370637, 0.155799, 0, 0, 0.348877
0.171, 0, 0, 0, 0.0257956, 1.25228, 0, 0.0952028, 0.515314, 0, 0.372193, 0.151408, 0, 0, 0.347046
0.174, 0, 0, 0, 0.0259216, 1.25857, 0, 0.133372, 0.469242, 0, 0.375846, 0.151046, 0, 0, 0.348828
0.178, 0, 0, 0, 0.0248264, 1.25375, 0, 0.140004, 0.461799, 0, 0.379977, 0.146616, 0, 0, 0.346832
0.179, 0, 0, 0, 0.0253785, 1.25774, 0, 0.143613, 0.460564, 0, 0.381472, 0.146855, 0, 0, 0.347975
0.183, 0, 0, 0, 0.0245201, 1.25496, 0, 0.158528, 0.438982, 0, 0.381311, 0.145131, 0, 0, 0.346817
0.191, 0, 0, 0, 0.0239032, 1.2588, 0, 0.203627, 0.385129, 0, 0.388054, 0.140725, 0, 0, 0.347343
0.194, 0, 0, 0, 0.0244201, 1.25862, 0, 0.232529, 0.359829, 0, 0.387044, 0.141842, 0, 0, 0.347066
0.198, 0, 0, 0, 0.0212153, 1.25666, 0, 0.255519, 0.333654, 0, 0.390414, 0.139286, 0, 0, 0.346171
