Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0161429, 0, 0, 0.00963145, 0.00162144
0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0112395, 0, 0, 0.0150978, 0.00135045
0.014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00762537, 0, 0, 0.0164667, 0.00122853
0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00552847, 0, 0, 0.0138432, 0.000936673
0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00424606, 0, 0, 0.0141533, 0.000629096
0.026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00360361, 0, 0, 0.0128205, 0.000415762
0.027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00334066, 0, 0, 0.0122997, 0.000359992
0.032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00239842, 0, 0, 0.00479424, 2.05529e-05
0.037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00163997, 0, 0, 0.00258158, 0
0.047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00169838, 0, 0, 0, 0
0.057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.078, 0, 0, 0, 0, 0.0436416, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.082, 0, 0, 0, 0.170955, 1.79348, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.086, 0, 0, 0, 0.0931087, 1.00886, 0, 0.48045, 0, 0, 0, 0, 0, 0, 0
0.09, 0, 0, 0, 0.240908, 1.3993, 0, 1.03594, 0, 0, 0.53502, 0, 0, 0, 0.702502
0.094, 0, 0, 0, 0.12752, 1.59215, 0, 0.841226, 0, 0, 0.598577, 0, 0, 0, 0.556573
0.095, 0, 0, 0, 0.0817635, 1.44906, 0, 0.756583, 0, 0, 0.534586, 0, 0, 0, 0.557238
0.098, 0, 0, 0, 0, 0.695212, 0, 0.744162, 0.187959, 0, 0.560378, 0, 0, 0, 0.634029
0.1, 0, 0, 0, 0.906712, 1.61658, 0, 1.13228, 0.265022, 0, 0.88721, 0.254337, 0, 0, 0.60573
0.103, 0, 0, 0, 0.272311, 0.754716, 0, 0.685756, 0.318945, 0, 0.441554, 0.34415, 0, 0, 0.336465
0.106, 0, 0, 0, 0.225432, 0.773383, 0, 0.884921, 0.492881, 0, 0.665629, 0.413552, 0, 0, 0.570167
