Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0138484, 0, 0, 0.00672264, 0.00149969
0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0104185, 0, 0, 0.0115374, 0.00130354
0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00751772, 0, 0, 0.0107912, 0.00122643
0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00463485, 0, 0, 0.0122158, 0.000980637
0.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00307401, 0, 0, 0.00682175, 0.000440595
0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00270287, 0, 0, 0.00985492, 0.00129788
0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00331999, 0, 0, 0, 0
0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00239213, 0, 0, 0, 0
0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232042, 0, 0, 0, 0
0.055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.081, 0, 0, 0, 0, 0.0390812, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.085, 0, 0, 0, 0.17672, 2.23257, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.089, 0, 0, 0, 0.0509948, 0.473124, 0, 0.251721, 0, 0, 0, 0, 0, 0, 0
0.093, 0, 0, 0, 0.139586, 1.58929, 0, 1.13701, 0, 0, 0.544487, 0, 0, 0, 0.749493
0.096, 0, 0, 0, 0.102811, 1.32113, 0, 0.75873, 0, 0, 0.524173, 0, 0, 0, 0.484106
0.097, 0, 0, 0, 0.152627, 1.51857, 0, 0.845129, 0, 0, 0.586904, 0, 0, 0, 0.533485
0.1, 0, 0, 0, 0.69393, 1.9273, 0, 2.74856, 0, 0, 2.06013, 0, 0, 0, 1.23934
0.103, 0, 0, 0, 0.0273457, 0.495704, 0, 0.476002, 0.170917, 0, 0.378294, 0.10952, 0, 0, 0.234031
0.106, 0, 0, 0, 0.0845218, 1.45523, 0, 1.02147, 0.344886, 0, 0.678147, 0.467831, 0, 0, 0.605531
0.109, 0, 0, 0, 0.00369791, 0.128132, 0, 0.646161, 0.341514, 0, 0.469735, 0.322906, 0, 0, 0.384807
0.113, 0, 0, 0, 0.0154752, 0.791754, 0, 0.877522, 0.684224, 0, 0.776787, 0.478115, 0, 0, 0.709992
0.116, 0, 0, 0, 0.0402454, 0.563703, 0, 0.656609, 0.629593, 0, 0.621591, 0.357954, 0, 0, 0.527727
0.119, 0, 0, 0, 0.0391232, 0.564238, 0, 0.684271, 0.723835, 0, 0.652178, 0.383993, 0, 0, 0.588221
0.123, 0, 0, 0, 0.0291432, 0.51771, 0, 0.672442, 0.757731, 0, 0.645711, 0.375961, 0, 0, 0.590166
0.126, 0, 0, 0, 0.0259685, 0.518772, 0, 0.669161, 0.778779, 0, 0.650818, 0.381052, 0, 0, 0.604133
0.129, 0, 0, 0, 0.0243426, 0.509517, 0, 0.666394, 0.789165, 0, 0.64905, 0.378355, 0, 0, 0.604587
0.13, 0, 0, 0, 0.0246052, 0.510461, 0, 0.667053, 0.792165, 0, 0.651014, 0.37728, 0, 0, 0.607317
0.134, 0, 0, 0, 0.0238534, 0.514506, 0, 0.659263, 0.797194, 0, 0.652479, 0.370542, 0, 0, 0.608268
0.137, 0, 0, 0, 0.0240821, 0.544672, 0, 0.656157, 0.792033, 0, 0.652743, 0.366976, 0, 0, 0.607506
0.141, 0, 0, 0, 0.0238619, 0.550983, 0, 0.648208, 0.772737, 0, 0.650128, 0.357541, 0, 0.00308986, 0.597093
0.145, 0, 0, 0, 0.0239941, 0.560551, 0, 0.646652, 0.755946, 0, 0.655173, 0.349106, 0, 0.00304153, 0.595542
0.146, 0, 0, 0, 0.023504, 0.560781, 0, 0.643924, 0.750916, 0, 0.654203, 0.346573, 0, 0.0045713, 0.592448
0.149, 0, 0, 0, 0.0239162, 0.565836, 0, 0.643674, 0.741854, 0, 0.657113, 0.342664, 0, 0.00501808, 0.591604
0.152, 0, 0, 0, 0.0237256, 0.568306, 0, 0.645458, 0.728635, 0, 0.659045, 0.337981, 0, 0.00478477, 0.590838
0.155, 0, 0, 0, 0.0234839, 0.570305, 0, 0.647357, 0.715855, 0, 0.662039, 0.33211, 0, 0.00483723, 0.590385
0.158, 0, 0, 0, 0.0233919, 0.569938, 0, 0.650466, 0.701658, 0, 0.662324, 0.331082, 0, 0.00480414, 0.590239
0.161, 0, 0, 0, 0.023018, 0.570198, 0, 0.655285, 0.68695, 0, 0.663592, 0.328903, 0, 0.00502773, 0.590423
0.164, 0, 0, 0, 0.021984, 0.57052, 0, 0.66194, 0.671412, 0, 0.667191, 0.326055, 0, 0.00711634, 0.58696
0.167, 0, 0, 0, 0.02241, 0.570757, 0, 0.666949, 0.654442, 0, 0.670973, 0.323263, 0, 0.00558203, 0.59034
0.168, 0, 0, 0, 0.0223173, 0.571114, 0, 0.66813, 0.64955, 0, 0.679361, 0.321618, 0, 0.00543464, 0.590698
0.172, 0, 0, 0, 0.0222125, 0.57201, 0, 0.672445, 0.638423, 0, 0.681266, 0.314531, 0, 0.00581012, 0.590584
0.176, 0, 0, 0, 0.0218303, 0.574562, 0, 0.683649, 0.62268, 0, 0.684044, 0.312617, 0, 0.00629497, 0.590739
0.18, 0, 0, 0, 0.0215649, 0.5759, 0, 0.689477, 0.61086, 0, 0.687574, 0.309076, 0, 0.00642974, 0.590668
0.184, 0, 0, 0, 0.0212956, 0.577079, 0, 0.69446, 0.602067, 0, 0.692026, 0.307595, 0, 0.00683515, 0.59045
0.185, 0, 0, 0, 0.0211712, 0.577128, 0, 0.695742, 0.599822, 0, 0.692, 0.307254, 0, 0.00683429, 0.590309
0.188, 0, 0, 0, 0.0210409, 0.577661, 0, 0.706389, 0.583463, 0, 0.694363, 0.308004, 0, 0.00711881, 0.590404
0.192, 0, 0, 0, 0.0207376, 0.578237, 0, 0.718016, 0.560864, 0, 0.697331, 0.306588, 0, 0.00740645, 0.590702
0.195, 0, 0, 0, 0.0206684, 0.576968, 0, 0.722214, 0.555212, 0, 0.734455, 0.298613, 0, 0.00776326, 0.590691
0.198, 0, 0, 0, 0.0225581, 0.576418, 0, 0.732132, 0.543842, 0, 0.737026, 0.298789, 0, 0.00700795, 0.593516
0.202, 0, 0, 0, 0.0202073, 0.576793, 0, 0.740635, 0.53561, 0, 0.738849, 0.297725, 0, 0.00873864, 0.591455
0.203, 0, 0, 0, 0.0201108, 0.5766, 0, 0.742136, 0.531646, 0, 0.738978, 0.297496, 0, 0.00872677, 0.591683
0.207, 0, 0, 0, 0.01985, 0.576197, 0, 0.750059, 0.524388, 0, 0.739984, 0.296878, 0, 0.00943297, 0.59194
0.211, 0, 0, 0, 0.0197214, 0.576092, 0, 0.761808, 0.51314, 0, 0.741025, 0.296441, 0, 0.0103516, 0.591848
0.215, 0, 0, 0, 0.0195696, 0.576426, 0, 0.773477, 0.497355, 0, 0.744568, 0.296159, 0, 0.0102278, 0.594872
0.218, 0, 0, 0, 0.0194229, 0.5768, 0, 0.782021, 0.48661, 0, 0.745342, 0.29581, 0, 0.0106251, 0.595228
0.219, 0, 0, 0, 0.0193702, 0.576851, 0, 0.784134, 0.484899, 0, 0.750092, 0.294749, 0, 0.0107679, 0.59525
0.222, 0, 0, 0, 0.019237, 0.577218, 0, 0.791309, 0.478756, 0, 0.75086, 0.294556, 0, 0.0112159, 0.595754
0.225, 0, 0, 0, 0.0191066, 0.577476, 0, 0.797781, 0.473987, 0, 0.751487, 0.293981, 0, 0.0116904, 0.596041
0.228, 0, 0, 0, 0.0189888, 0.577795, 0, 0.803379, 0.468066, 0, 0.751846, 0.293102, 0, 0.0120943, 0.596438
0.232, 0, 0, 0, 0.0188476, 0.577963, 0, 0.812845, 0.462451, 0, 0.753045, 0.292508, 0, 0.0127137, 0.597076
0.236, 0, 0, 0, 0.0186648, 0.578383, 0, 0.816249, 0.454278, 0, 0.752887, 0.292405, 0, 0.0133541, 0.597703
0.237, 0, 0, 0, 0.0186263, 0.578349, 0, 0.818856, 0.452715, 0, 0.756701, 0.291668, 0, 0.0135207, 0.597743
0.241, 0, 0, 0, 0.0185292, 0.578331, 0, 0.828332, 0.443975, 0, 0.759844, 0.291167, 0, 0.0143532, 0.598439
0.245, 0, 0, 0, 0.0183678, 0.578295, 0, 0.834412, 0.43671, 0, 0.757996, 0.291723, 0, 0.0148558, 0.599455
0.248, 0, 0, 0, 0.0182749, 0.578293, 0, 0.842992, 0.428798, 0, 0.75992, 0.291308, 0, 0.0152881, 0.600022
0.251, 0, 0, 0, 0.0182051, 0.578526, 0, 0.846342, 0.425422, 0, 0.760758, 0.291243, 0, 0.0159001, 0.600578
0.254, 0, 0, 0, 0.0181108, 0.578678, 0, 0.848982, 0.423086, 0, 0.761615, 0.291133, 0, 0.0164913, 0.601057
0.255, 0, 0, 0, 0.0180766, 0.57872, 0, 0.849946, 0.42229, 0, 0.761833, 0.29188, 0, 0.0166283, 0.601252
0.258, 0, 0, 0, 0.0179903, 0.578979, 0, 0.853329, 0.418415, 0, 0.762802, 0.291804, 0, 0.0171368, 0.601895
0.262, 0, 0, 0, 0.0178719, 0.579237, 0, 0.856883, 0.416002, 0, 0.764129, 0.291691, 0, 0.0177016, 0.602777
0.265, 0, 0, 0, 0.0177875, 0.579401, 0, 0.858666, 0.414263, 0, 0.764733, 0.291671, 0, 0.0181473, 0.603449
0.269, 0, 0, 0, 0.0177754, 0.578887, 0, 0.88074, 0.405534, 0, 0.76555, 0.291646, 0, 0.0187337, 0.604475
0.273, 0, 0, 0, 0.017661, 0.578304, 0, 0.89032, 0.392424, 0, 0.766824, 0.291703, 0, 0.0194436, 0.605552
0.274, 0, 0, 0, 0.0176507, 0.578261, 0, 0.891598, 0.391262, 0, 0.76729, 0.291761, 0, 0.0197468, 0.605826
0.278, 0, 0, 0, 0.0174967, 0.577716, 0, 0.897184, 0.384491, 0, 0.768372, 0.292069, 0, 0.0203603, 0.606673
0.282, 0, 0, 0, 0.0173814, 0.577591, 0, 0.90283, 0.378162, 0, 0.769657, 0.292121, 0, 0.0209938, 0.607664
0.285, 0, 0, 0, 0.0173149, 0.5776, 0, 0.906337, 0.373922, 0, 0.770842, 0.292242, 0, 0.0214388, 0.608343
0.288, 0, 0, 0, 0.0172105, 0.577702, 0, 0.954057, 0.357458, 0, 0.771891, 0.292317, 0, 0.0219114, 0.608905
0.291, 0, 0, 0, 0.0171814, 0.577859, 0, 0.956831, 0.352629, 0, 0.772865, 0.292313, 0, 0.02246, 0.609362
0.292, 0, 0, 0, 0.0171174, 0.577945, 0, 0.958649, 0.350205, 0, 0.77243, 0.292249, 0, 0.0226324, 0.608916
0.295, 0, 0, 0, 0.0171213, 0.578686, 0, 0.96331, 0.341718, 0, 0.773774, 0.292169, 0, 0.0231651, 0.609348
0.298, 0, 0, 0, 0.017575, 0.578932, 0, 0.967082, 0.336237, 0, 0.774974, 0.291991, 0, 0.0236074, 0.609461
0.301, 0, 0, 0, 0.0175012, 0.579709, 0, 0.957433, 0.335109, 0, 0.775987, 0.291935, 0, 0.0239611, 0.60994
0.304, 0, 0, 0, 0.0174585, 0.580057, 0, 0.960671, 0.330584, 0, 0.777109, 0.291811, 0, 0.0240779, 0.611568
0.307, 0, 0, 0, 0.0174009, 0.58029, 0, 0.972747, 0.324608, 0, 0.777898, 0.292219, 0, 0.0245088, 0.611831
0.31, 0, 0, 0, 0.0173635, 0.580357, 0, 0.975593, 0.321759, 0, 0.778888, 0.292325, 0, 0.0254175, 0.611239
0.313, 0, 0, 0, 0.0173013, 0.580341, 0, 0.979463, 0.318264, 0, 0.779783, 0.292475, 0, 0.0265083, 0.609839
