Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.142031, 0, 0, 0.0281129, 0.197436
0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0324754, 0, 0, 0.0348564, 0.0158078
0.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00987907, 0, 0, 0.0339555, 0.000401265
0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00488071, 0, 0, 0.0260018, 0
0.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00418302, 0, 0, 0.0198358, 0
0.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00336817, 0, 0, 0.00946205, 0
0.034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00139551, 0, 0, 0.0068335, 0
0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00186263, 0, 0, 0.021292, 0
0.039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0560912, 0, 0, 0, 0
0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.074, 0, 0, 0, 0, 0.0919209, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.079, 0, 0, 0, 0.108971, 2.58893, 0, 0.931788, 0, 0, 0, 0, 0, 0, 0
0.082, 0, 0, 0, 0, 0.191382, 0, 0.377592, 0, 0, 0, 0, 0, 0, 0
0.085, 0, 0, 0, 0.157624, 2.13004, 0, 1.46632, 0, 0, 0.705089, 0, 0, 0, 0
0.089, 0, 0, 0, 0.0290363, 0.42204, 0, 0.515422, 0, 0, 0.45682, 0, 0, 0, 0.521208
0.092, 0, 0, 0, 0, 1.97771, 0, 1.25822, 0, 0, 0.920335, 0, 0, 0, 0.938415
0.095, 0, 0, 0, 0, 0.495252, 0, 0.534366, 0, 0, 0.413647, 0, 0, 0, 0.70718
0.097, 0, 0, 0, 0, 2.4157, 0, 3.68305, 0.0842748, 0, 3.4248, 0.0680344, 0, 1.57991, 1.35514
0.098, 0, 0, 0, 0, 0.444155, 0, 0.522737, 0.224007, 0, 0.467631, 0.201719, 0, 0.142192, 0.243401
0.1, 0, 0, 0, 0, 1.5824, 0, 0.953577, 0.522385, 0, 0.714029, 0.455239, 0, 0.0484377, 0.602801
0.103, 0, 0, 0, 0, 0.799252, 0, 0.462489, 0.431778, 0, 0.385006, 0.285539, 0, 0.000885945, 0.307273
0.106, 0, 0, 0, 0, 1.68215, 0, 0.52573, 0.828189, 0, 0.566149, 0.356296, 0, 0.0412781, 0.482994
0.109, 0, 0, 0, 0, 0.851214, 0, 0.22513, 0.820463, 0, 0.286948, 0.231979, 0, 0, 0.309169
0.112, 0, 0, 0, 0, 1.57399, 0, 0.327934, 1.26344, 0, 0.441901, 0.375236, 0, 0, 0.499292
0.116, 0, 0, 0, 0, 0.950253, 0, 0.133297, 1.13401, 0, 0.236681, 0.277905, 0, 0, 0.282745
0.119, 0, 0, 0, 0.107513, 1.48066, 0, 0.210697, 1.34697, 0, 0.363074, 0.375103, 0, 0, 0.451687
0.122, 0, 0, 0, 0.0207901, 1.04716, 0, 0.100953, 1.17068, 0, 0.235987, 0.280317, 0, 0, 0.299096
0.125, 0, 0, 0, 0.0866656, 1.40549, 0, 0.148197, 1.2651, 0, 0.331685, 0.340141, 0, 0, 0.415832
0.128, 0, 0, 0, 0.0274206, 1.11579, 0, 0.0892702, 1.09093, 0, 0.264336, 0.254746, 0, 0, 0.312554
0.131, 0, 0, 0, 0.0721202, 1.35328, 0, 0.118196, 1.12859, 0, 0.334104, 0.277299, 0, 0, 0.391825
0.132, 0, 0, 0, 0.0121617, 1.20965, 0, 0.0775988, 1.04754, 0, 0.273435, 0.245695, 0, 0, 0.332925
0.135, 0, 0, 0, 0.050521, 1.28836, 0, 0.10138, 1.02753, 0, 0.316261, 0.24861, 0, 0, 0.364666
0.139, 0, 0, 0, 0.0406772, 1.22365, 0, 0.0881524, 0.941034, 0, 0.316923, 0.207373, 0, 0, 0.341784
0.142, 0, 0, 0, 0.0473601, 1.28044, 0, 0.0934991, 0.929484, 0, 0.339147, 0.204147, 0, 0, 0.35922
0.15, 0, 0, 0, 0.0363621, 1.24049, 0, 0.0870166, 0.797656, 0, 0.347414, 0.169071, 0, 0, 0.342212
0.151, 0, 0, 0, 0.0443862, 1.2676, 0, 0.0943978, 0.803642, 0, 0.362062, 0.169409, 0, 0, 0.351961
0.155, 0, 0, 0, 0.0341692, 1.25669, 0, 0.0866123, 0.763159, 0, 0.357994, 0.162394, 0, 0, 0.345368
0.159, 0, 0, 0, 0.0337863, 1.26765, 0, 0.0886172, 0.720777, 0, 0.360591, 0.162967, 0, 0, 0.348192
0.162, 0, 0, 0, 0.03107, 1.25859, 0, 0.0885351, 0.694277, 0, 0.359562, 0.160259, 0, 0, 0.344801
0.166, 0, 0, 0, 0.0315676, 1.26885, 0, 0.0944874, 0.656185, 0, 0.362563, 0.160284, 0, 0, 0.34746
0.17, 0, 0, 0, 0.0300456, 1.26056, 0, 0.100171, 0.619494, 0, 0.363793, 0.155667, 0, 0, 0.344595
0.171, 0, 0, 0, 0.0312167, 1.26665, 0, 0.103034, 0.617738, 0, 0.366922, 0.155554, 0, 0, 0.34661
0.175, 0, 0, 0, 0.0291709, 1.26391, 0, 0.109639, 0.584279, 0, 0.369573, 0.152663, 0, 0, 0.345127
0.179, 0, 0, 0, 0.0284275, 1.26791, 0, 0.117898, 0.551947, 0, 0.37537, 0.151387, 0, 0, 0.345828
0.187, 0, 0, 0, 0.0266052, 1.26645, 0, 0.137588, 0.50771, 0, 0.378478, 0.149007, 0, 0, 0.344583
0.194, 0, 0, 0, 0.0268731, 1.26849, 0, 0.166935, 0.453148, 0, 0.383889, 0.146069, 0, 0, 0.344885
0.195, 0, 0, 0, 0.0256543, 1.26707, 0, 0.169093, 0.448802, 0, 0.383482, 0.145575, 0, 0, 0.344231
0.199, 0, 0, 0, 0.0247798, 1.26946, 0, 0.185033, 0.427382, 0, 0.385078, 0.144816, 0, 0, 0.344312
0.203, 0, 0, 0, 0.0237393, 1.2683, 0, 0.192114, 0.421163, 0, 0.386047, 0.144433, 0, 0, 0.343468
0.207, 0, 0, 0, 0.0238537, 1.27011, 0, 0.218176, 0.384417, 0, 0.387066, 0.144593, 0, 0, 0.343753
0.211, 0, 0, 0, 0.0230552, 1.26893, 0, 0.242626, 0.367662, 0, 0.387416, 0.143874, 0, 0, 0.343056
0.215, 0, 0, 0, 0.0228966, 1.27082, 0, 0.254991, 0.358341, 0, 0.38801, 0.143881, 0, 0, 0.343619
0.22, 0, 0, 0, 0.022855, 1.26829, 0, 0.285414, 0.321556, 0, 0.387785, 0.143379, 0, 0, 0.342546
0.228, 0, 0, 0, 0.022126, 1.27262, 0, 0.319416, 0.292177, 0, 0.388434, 0.143547, 0, 0, 0.342592
0.232, 0, 0, 0, 0.0216958, 1.26903, 0, 0.348621, 0.261294, 0, 0.38764, 0.142647, 0, 0, 0.341249
0.236, 0, 0, 0, 0.0216447, 1.27285, 0, 0.363713, 0.252193, 0, 0.388809, 0.142515, 0, 0, 0.342034
0.237, 0, 0, 0, 0.0210198, 1.27015, 0, 0.365868, 0.249366, 0, 0.387795, 0.141976, 0, 0, 0.341037
0.241, 0, 0, 0, 0.0212838, 1.27227, 0, 0.398243, 0.221261, 0, 0.389104, 0.141584, 0, 0, 0.3413
0.245, 0, 0, 0, 0.020954, 1.27067, 0, 0.412121, 0.213408, 0, 0.390314, 0.139989, 0, 0, 0.340469
0.249, 0, 0, 0, 0.0208765, 1.27264, 0, 0.429371, 0.203565, 0, 0.389352, 0.140518, 0, 0, 0.340638
0.253, 0, 0, 0, 0.0205553, 1.27113, 0, 0.451983, 0.183891, 0, 0.388411, 0.14019, 0, 0, 0.339918
0.257, 0, 0, 0, 0.0204357, 1.273, 0, 0.45981, 0.179947, 0, 0.389608, 0.139417, 0, 0, 0.340162
0.258, 0, 0, 0, 0.0201283, 1.27172, 0, 0.461457, 0.178013, 0, 0.388935, 0.139206, 0, 0, 0.339676
0.262, 0, 0, 0, 0.0201971, 1.2728, 0, 0.466859, 0.175469, 0, 0.388806, 0.139159, 0, 0, 0.339967
0.266, 0, 0, 0, 0.0200055, 1.27193, 0, 0.483073, 0.160897, 0, 0.388229, 0.139015, 0, 0, 0.339589
0.27, 0, 0, 0, 0.0199259, 1.27295, 0, 0.488596, 0.156836, 0, 0.388587, 0.138779, 0, 0, 0.339787
0.274, 0, 0, 0, 0.0197402, 1.27221, 0, 0.491386, 0.154498, 0, 0.388434, 0.13835, 0, 0, 0.33948
0.278, 0, 0, 0, 0.0197656, 1.27277, 0, 0.492734, 0.153935, 0, 0.388902, 0.138111, 0, 0, 0.339661
0.279, 0, 0, 0, 0.0196519, 1.27242, 0, 0.492853, 0.15368, 0, 0.388769, 0.137996, 0, 0, 0.339525
0.283, 0, 0, 0, 0.0195983, 1.27283, 0, 0.497004, 0.149686, 0, 0.388934, 0.13779, 0, 0, 0.339597
0.287, 0, 0, 0, 0.019483, 1.27262, 0, 0.502689, 0.144546, 0, 0.388935, 0.137508, 0, 0, 0.339498
0.295, 0, 0, 0, 0.0195208, 1.27287, 0, 0.508772, 0.141659, 0, 0.389142, 0.137143, 0, 0, 0.339619
0.299, 0, 0, 0, 0.0192861, 1.27294, 0, 0.510217, 0.14119, 0, 0.389176, 0.136911, 0, 0, 0.339595
0.3, 0, 0, 0, 0.0192797, 1.27293, 0, 0.510879, 0.140851, 0, 0.389147, 0.136858, 0, 0, 0.339578
0.304, 0, 0, 0, 0.0193388, 1.27268, 0, 0.514254, 0.138858, 0, 0.389138, 0.136639, 0, 0, 0.339383
0.307, 0, 0, 0, 0.0193165, 1.27302, 0, 0.515958, 0.138193, 0, 0.389252, 0.136552, 0, 0, 0.339473
0.311, 0, 0, 0, 0.0192471, 1.27288, 0, 0.517543, 0.137426, 0, 0.389268, 0.136342, 0, 0, 0.339414
0.315, 0, 0, 0, 0.0192002, 1.27317, 0, 0.520067, 0.135901, 0, 0.389362, 0.136204, 0, 0, 0.339491
0.316, 0, 0, 0, 0.0191488, 1.273, 0, 0.520768, 0.135322, 0, 0.389291, 0.136149, 0, 0, 0.339433
0.32, 0, 0, 0, 0.0191356, 1.27326, 0, 0.523832, 0.133345, 0, 0.389396, 0.13605, 0, 0, 0.339514
0.324, 0, 0, 0, 0.0190822, 1.27317, 0, 0.527601, 0.131195, 0, 0.389373, 0.135919, 0, 0, 0.339487
