Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.004, 0, 0, 0, 0, 0, 0, 0.00469844, 0, 0, 0.130858, 0, 0, 0.634562, 0.548915
0.008, 0, 0, 0, 0, 0, 0, 0.0138272, 0, 0, 0.088197, 0, 0, 0.428837, 0.290764
0.012, 0, 0, 0, 0, 0, 0, 0.0561747, 0, 0, 0.0429884, 0, 0, 0.275766, 0.134752
0.016, 0, 0, 0, 0, 0, 0, 0.0216857, 0, 0, 0.0154807, 0, 0, 0.130521, 0.0262498
0.02, 0, 0, 0, 0, 0, 0, 0.0190012, 0, 0, 0.00177959, 0, 0, 0.0270113, 0
0.024, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.066, 0, 0, 0, 0, 0.108532, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.067, 0, 0, 0, 0, 1.70748, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.071, 0, 0, 0, 0, 1.0551, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.075, 0, 0, 0, 0, 1.5448, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.079, 0, 0, 0, 0, 1.0131, 0, 0.832413, 0, 0, 0, 0, 0, 0, 0
0.082, 0, 0, 0, 0, 1.53884, 0, 1.03442, 0, 0, 0, 0, 0, 0, 0
0.086, 0, 0, 0, 0, 0.981756, 0, 0.660877, 0, 0, 0.86661, 0, 0, 0, 0
0.09, 0, 0, 0, 0, 1.48062, 0, 0.799155, 0, 0, 1.1373, 0.22454, 0, 0, 0.987683
0.094, 0, 0, 0, 0, 0.956877, 0, 0.560455, 0, 0, 0.8404, 0.21784, 0, 0, 0.960335
0.096, 0, 0, 0, 0, 2.0519, 0, 3.79866, 0.366906, 0, 4.76246, 0.306444, 0, 4.50894, 0.668381
0.099, 0, 0, 0, 0, 0.343039, 0, 0.301313, 0.321683, 0, 0.22214, 0.0660716, 0, 0.0957357, 0.383017
0.101, 0, 0, 0, 0, 1.94299, 0, 1.40116, 0.410916, 0, 1.16316, 0.191844, 0, 0.0404113, 0.843071
0.103, 0, 0, 0, 0, 0.519779, 0, 0, 0.65006, 0, 0, 0.238719, 0, 0.0650558, 0.360145
0.104, 0, 0, 0, 0, 1.62048, 0, 0.321404, 1.00227, 0, 0.688491, 0.148533, 0, 0.385019, 0.543612
0.107, 0, 0, 0, 0, 0.809904, 0, 0, 0.961865, 0, 0.23871, 0.0978458, 0, 0.0998459, 0.385685
0.109, 0, 0, 0, 0, 1.56176, 0, 0, 1.46181, 0, 0.484743, 0.180788, 0, 0.136024, 0.56911
0.112, 0, 0, 0, 0, 0.885307, 0, 0, 1.07701, 0, 0.227489, 0.109326, 0, 0.0965639, 0.348796
0.115, 0, 0, 0, 0, 1.53169, 0, 0, 1.51773, 0, 0.417707, 0.181909, 0, 0.0947815, 0.51993
0.118, 0, 0, 0, 0, 0.932386, 0, 0, 1.10962, 0, 0.216196, 0.116128, 0, 0.0776973, 0.326248
0.119, 0, 0, 0, 0, 1.41787, 0, 0, 1.36657, 0, 0.434772, 0.153677, 0, 0.165696, 0.424815
0.122, 0, 0, 0, 0, 1.05052, 0, 0, 1.04435, 0, 0.245421, 0.13071, 0, 0.0650606, 0.346511
0.125, 0, 0, 0, 0, 1.40714, 0, 0, 1.15406, 0, 0.361752, 0.162725, 0, 0.0604165, 0.442686
0.128, 0, 0, 0, 0, 1.06137, 0, 0, 0.88346, 0, 0.271661, 0.117977, 0, 0, 0.376325
0.132, 0, 0, 0, 0, 1.39713, 0, 0, 0.970241, 0, 0.395803, 0.141143, 0, 0, 0.434865
0.135, 0, 0, 0, 0, 1.06805, 0, 0, 0.75123, 0, 0.293277, 0.107655, 0, 0, 0.330074
0.136, 0, 0, 0, 0, 1.34518, 0, 0, 0.878354, 0, 0.401163, 0.130262, 0, 0, 0.414523
0.14, 0, 0, 0, 0, 1.11834, 0, 0, 0.716777, 0, 0.332929, 0.10859, 0, 0, 0.341896
0.144, 0, 0, 0, 0, 1.33798, 0, 0, 0.735242, 0, 0.411859, 0.12772, 0, 0, 0.407357
0.148, 0, 0, 0, 0, 1.12353, 0, 0, 0.587087, 0, 0.354658, 0.105231, 0, 0, 0.341483
0.156, 0, 0, 0, 0, 1.33632, 0, 0, 0.653364, 0, 0.436683, 0.119284, 0, 0, 0.405764
0.16, 0, 0, 0, 0, 1.12492, 0, 0, 0.539822, 0, 0.382384, 0.0978777, 0, 0, 0.342882
0.164, 0, 0, 0, 0, 1.33144, 0, 0, 0.58825, 0, 0.454664, 0.115281, 0, 0, 0.4037
0.168, 0, 0, 0, 0, 1.1302, 0, 0, 0.481373, 0, 0.400658, 0.0936576, 0, 0, 0.343726
0.172, 0, 0, 0, 0, 1.32627, 0, 0, 0.541796, 0, 0.469814, 0.11015, 0, 0, 0.401375
0.176, 0, 0, 0, 0, 1.13516, 0, 0, 0.464884, 0, 0.414844, 0.0911957, 0, 0, 0.344353
0.18, 0, 0, 0, 0, 1.32147, 0, 0, 0.513199, 0, 0.479891, 0.106897, 0, 0, 0.398951
0.183, 0, 0, 0, 0, 1.13955, 0, 0, 0.441274, 0, 0.424924, 0.0893023, 0, 0, 0.344853
0.184, 0, 0, 0, 0, 1.28687, 0, 0, 0.486678, 0, 0.497719, 0.0971449, 0, 0, 0.390942
0.188, 0, 0, 0, 0, 1.17426, 0, 0, 0.432477, 0, 0.438637, 0.0916369, 0, 0, 0.354074
0.192, 0, 0, 0, 0, 1.28347, 0, 0, 0.459689, 0, 0.477371, 0.100759, 0, 0, 0.385806
0.196, 0, 0, 0, 0, 1.17689, 0, 0, 0.400066, 0, 0.445436, 0.0904017, 0, 0, 0.354614
0.2, 0, 0, 0, 0, 1.28068, 0, 0, 0.423434, 0, 0.480415, 0.0997747, 0, 0, 0.384332
0.208, 0, 0, 0, 0, 1.18048, 0, 0, 0.368428, 0, 0.449558, 0.0900764, 0, 0, 0.353089
0.213, 0, 0, 0, 0, 1.27732, 0, 0, 0.396375, 0, 0.483257, 0.0983554, 0, 0, 0.381708
0.217, 0, 0, 0, 0, 1.18309, 0, 0.480584, 0.179135, 0, 0.453217, 0.089578, 0, 0, 0.353106
0.22, 0, 0, 0, 0, 1.27512, 0, 0.575017, 0.151013, 0, 0.482763, 0.0980158, 0, 0, 0.379623
0.224, 0, 0, 0, 0, 1.18532, 0, 0.579341, 0.126292, 0, 0.453171, 0.0899027, 0, 0, 0.352711
0.228, 0, 0, 0, 0, 1.2728, 0, 0.662639, 0.117972, 0, 0.482038, 0.0977145, 0, 0, 0.378562
0.232, 0, 0, 0, 0, 1.18756, 0, 0.629208, 0.103856, 0, 0.454839, 0.0899328, 0, 0, 0.352908
0.236, 0, 0, 0, 0, 1.2707, 0, 0.665185, 0.110175, 0, 0.482166, 0.097431, 0, 0, 0.3768
0.237, 0, 0, 0, 0, 1.20051, 0, 0.624865, 0.103946, 0, 0.450452, 0.0928497, 0, 0, 0.355176
0.24, 0, 0, 0, 0, 1.25789, 0, 0.658794, 0.106637, 0, 0.478594, 0.0961273, 0, 0, 0.372692
0.243, 0, 0, 0, 0, 1.20209, 0, 0.633054, 0.0994204, 0, 0.460677, 0.0910855, 0, 0, 0.356022
0.247, 0, 0, 0, 0, 1.25668, 0, 0.650667, 0.105831, 0, 0.478463, 0.0960113, 0, 0, 0.372034
0.251, 0, 0, 0, 0, 1.20354, 0, 0.621797, 0.100238, 0, 0.461355, 0.0911536, 0, 0, 0.355972
0.259, 0, 0, 0, 0, 1.25512, 0, 0.636789, 0.103775, 0, 0.478798, 0.0956928, 0, 0, 0.370461
0.26, 0, 0, 0, 0, 1.21167, 0, 0.608929, 0.101128, 0, 0.458988, 0.0928974, 0, 0, 0.357085
0.264, 0, 0, 0, 0, 1.24741, 0, 0.624983, 0.10451, 0, 0.476334, 0.0949973, 0, 0, 0.367827
0.268, 0, 0, 0, 0, 1.21281, 0, 0.604731, 0.101636, 0, 0.465031, 0.0918663, 0, 0, 0.357364
0.272, 0, 0, 0, 0, 1.24659, 0, 0.612458, 0.107229, 0, 0.476044, 0.0949228, 0, 0, 0.366994
0.275, 0, 0, 0, 0, 1.21357, 0, 0.59565, 0.104069, 0, 0.465501, 0.091895, 0, 0, 0.357179
0.278, 0, 0, 0, 0, 1.24584, 0, 0.604925, 0.108987, 0, 0.475828, 0.0948342, 0, 0, 0.366437
0.281, 0, 0, 0, 0, 1.2143, 0, 0.590156, 0.105069, 0, 0.465793, 0.0919518, 0, 0, 0.357079
0.282, 0, 0, 0, 0, 1.24091, 0, 0.604687, 0.107251, 0, 0.47789, 0.0936587, 0, 0, 0.36515
0.286, 0, 0, 0, 0, 1.2192, 0, 0.586806, 0.107207, 0, 0.467251, 0.092413, 0, 0, 0.358235
0.29, 0, 0, 0, 0, 1.24026, 0, 0.589783, 0.111821, 0, 0.4742, 0.0943063, 0, 0, 0.364253
0.297, 0, 0, 0, 0, 1.21978, 0, 0.575685, 0.111217, 0, 0.467469, 0.0924701, 0, 0, 0.358574
0.305, 0, 0, 0, 0, 1.23947, 0, 0.57815, 0.115215, 0, 0.474248, 0.0941894, 0, 0, 0.363734
0.309, 0, 0, 0, 0, 1.22039, 0, 0.569042, 0.113372, 0, 0.46797, 0.0924807, 0, 0, 0.357877
0.313, 0, 0, 0, 0, 1.23904, 0, 0.573867, 0.116628, 0, 0.474033, 0.0941779, 0, 0, 0.363121
0.314, 0, 0, 0, 0, 1.2233, 0, 0.564364, 0.115615, 0, 0.4669, 0.0931554, 0, 0, 0.35828
0.317, 0, 0, 0, 0, 1.23616, 0, 0.571441, 0.116726, 0, 0.473187, 0.0938927, 0, 0, 0.36213
0.321, 0, 0, 0, 0, 1.22368, 0, 0.565666, 0.11548, 0, 0.469114, 0.0927722, 0, 0, 0.358328
0.324, 0, 0, 0, 0, 1.23588, 0, 0.569203, 0.117464, 0, 0.47304, 0.0938858, 0, 0, 0.361795
0.328, 0, 0, 0, 0, 1.22396, 0, 0.564105, 0.116124, 0, 0.469224, 0.0927965, 0, 0, 0.35821
