Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.034791, 0, 0, 0.188609, 0.139998
0.012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0152795, 0, 0, 0.109808, 0.024955
0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00789806, 0, 0, 0.0646519, 0
0.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022631, 0, 0, 0.0165828, 0
0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00316563, 0
0.034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.017927, 0
0.039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0897179, 0, 0, 0, 0
0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.074, 0, 0, 0, 0, 0.0848199, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.075, 0, 0, 0, 0, 1.63606, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.079, 0, 0, 0, 0, 0.769331, 0, 0.48022, 0, 0, 0, 0, 0, 0, 0
0.083, 0, 0, 0, 0, 1.80399, 0, 0.91431, 0, 0, 0, 0, 0, 0, 0
0.087, 0, 0, 0, 0, 0.743335, 0, 0.496633, 0, 0, 0, 0, 0, 0, 0
0.094, 0, 0, 0, 0, 1.70429, 0, 0.817216, 0, 0, 1.0157, 0, 0, 0, 1.08176
0.099, 0, 0, 0, 0, 0.70036, 0, 0.318944, 0, 0, 0.635441, 0.232832, 0, 0.0646933, 0.466962
0.1, 0, 0, 0, 0, 1.35738, 0, 0.70721, 0, 0, 1.03429, 0.30427, 0, 0.0293172, 0.709511
0.102, 0, 0, 0, 0, 1.07905, 0, 0.422077, 0.371582, 0, 0.731757, 0.23759, 0, 0, 0.533819
0.105, 0, 0, 0, 0, 1.23191, 0, 0.178808, 0.642143, 0, 0.491753, 0.287531, 0, 0.00346915, 0.542786
0.108, 0, 0, 0, 0, 1.12244, 0, 0, 0.811422, 0, 0.470682, 0.260689, 0, 0.0188536, 0.46311
0.111, 0, 0, 0, 0, 1.25255, 0, 0, 0.994344, 0, 0.460885, 0.283593, 0, 0.0308687, 0.463155
0.114, 0, 0, 0, 0, 1.19176, 0, 0, 1.04483, 0, 0.390245, 0.265704, 0, 0.0324033, 0.409042
0.115, 0, 0, 0, 0, 1.2456, 0, 0, 1.10667, 0, 0.404237, 0.269198, 0, 0.036134, 0.417974
0.118, 0, 0, 0, 0, 1.21951, 0, 0, 1.20969, 0, 0.366178, 0.257836, 0, 0.0296459, 0.396434
0.122, 0, 0, 0, 0, 1.25194, 0, 0, 1.26718, 0, 0.358034, 0.250323, 0, 0.0280842, 0.395512
0.125, 0, 0, 0, 0, 1.23306, 0, 0, 1.22025, 0, 0.358476, 0.229932, 0, 0, 0.670383
0.128, 0, 0, 0, 0, 1.195, 0, 0, 1.16257, 0, 0.368615, 0.204168, 0, 0, 0.385304
0.131, 0, 0, 0, 0, 1.22462, 0, 0, 1.14213, 0, 0.374927, 0.202894, 0, 0, 0.382004
0.132, 0, 0, 0, 0, 1.20508, 0, 0, 1.10971, 0, 0.366458, 0.197204, 0, 0, 0.372643
0.135, 0, 0, 0, 0, 1.28709, 0, 0, 1.05069, 0, 0.380622, 0.184889, 0, 0, 0.376414
0.139, 0, 0, 0, 0, 1.19673, 0, 0, 0.92491, 0, 0.354824, 0.164196, 0, 0, 0.351159
0.142, 0, 0, 0, 0.00610464, 1.2743, 0, 0, 0.919713, 0, 0.38571, 0.162268, 0, 0, 0.376197
0.145, 0, 0, 0, 0.000231408, 1.21842, 0, 0, 0.841258, 0, 0.362716, 0.147844, 0, 0, 0.353298
0.148, 0, 0, 0, 0.00139391, 1.26559, 0, 0, 0.82711, 0, 0.377152, 0.151736, 0, 0, 0.369913
0.151, 0, 0, 0, 0, 1.22763, 0, 0, 0.765188, 0, 0.359757, 0.145743, 0, 0, 0.356944
0.152, 0, 0, 0, 0.00188602, 1.25192, 0, 0, 0.768096, 0, 0.371187, 0.148232, 0, 0, 0.366492
0.156, 0, 0, 0, 0, 1.23901, 0, 0, 0.71812, 0, 0.366454, 0.14311, 0, 0, 0.361052
0.16, 0, 0, 0, 0, 1.25026, 0, 0, 0.697383, 0, 0.379629, 0.135844, 0, 0, 0.365197
0.163, 0, 0, 0, 0, 1.23701, 0, 0, 0.673266, 0, 0.379369, 0.131308, 0, 0, 0.361008
0.167, 0, 0, 0, 0, 1.25021, 0, 0, 0.663354, 0, 0.384845, 0.131982, 0, 0, 0.366738
0.171, 0, 0, 0, 0, 1.23942, 0, 0, 0.64092, 0, 0.383833, 0.128464, 0, 0, 0.363257
