Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00916549, 0, 0, 0.00393154, 0.00145936
0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00821977, 0, 0, 0.0056613, 0.00108785
0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00521602, 0, 0, 0.00579658, 0.00105965
0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00401157, 0, 0, 0.00595507, 0.000954573
0.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00347262, 0, 0, 0.0054533, 0.000814933
0.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00261445, 0, 0, 0.00494389, 0.000696666
0.033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0022233, 0, 0, 0.00415213, 0.000580869
0.038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0956291, 0, 0, 0.0376306, 0
0.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0029566, 0, 0, 0, 0
0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00292991, 0, 0, 0, 0
0.053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00237515, 0, 0, 0, 0
0.063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.076, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.08, 0, 0, 0, 0, 0.0234002, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.081, 0, 0, 0, 0, 0.360534, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.085, 0, 0, 0, 0.261305, 1.81962, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.089, 0, 0, 0, 0.078533, 0.891933, 0, 0.244913, 0, 0, 0.178775, 0, 0, 0, 0.333679
0.093, 0, 0, 0, 0, 0.958242, 0, 0.884687, 0, 0, 0.575211, 0, 0, 0, 0.532345
0.097, 0, 0, 0, 0, 0.699277, 0, 0.909544, 0, 0, 0.614459, 0, 0, 0, 0.597901
0.1, 0, 0, 0, 0.8872, 2.78379, 0, 2.04893, 0.130924, 0, 2.06307, 0, 0, 0, 1.01334
0.101, 0, 0, 0, 0.0101298, 0.397658, 0, 0.350107, 0.0915106, 0, 0.247963, 0.105406, 0, 0, 0.13862
0.103, 0, 0, 0, 0, 0.748578, 0, 0.959224, 0.433134, 0, 0.633016, 0.430387, 0, 0.0716726, 0.571472
0.106, 0, 0, 0, 0.0174468, 0.394606, 0, 0.846235, 0.558268, 0, 0.561249, 0.463329, 0, 0.0474797, 0.52777
0.111, 0, 0, 0, 0.00394732, 0.283619, 0, 0.375699, 0.576323, 0, 0.684642, 0.462885, 0, 0.0676517, 0.607485
0.114, 0, 0, 0, 0, 1.96471, 0, 0.491402, 0.639915, 0, 0.677598, 0.509021, 0, 0.0307371, 0.703198
0.115, 0, 0, 0, 0, 0.760533, 0, 0.408825, 0.459438, 0, 0.40087, 0.295989, 0, 0, 0.362932
0.117, 0, 0, 0, 0, 1.12115, 0, 0.580141, 0.495199, 0, 0.670681, 0.374796, 0, 0.116152, 0.490388
0.12, 0, 0, 0, 0, 0.480767, 0, 0.521405, 0.508243, 0, 0.588135, 0.344368, 0, 0.0577909, 0.452419
0.123, 0, 0, 0, 0, 0.468922, 0, 0.532042, 0.571085, 0, 0.686698, 0.419104, 0, 0.0865127, 0.586904
0.126, 0, 0, 0, 0, 0.460505, 0, 0.521048, 0.565397, 0, 0.694884, 0.458102, 0, 0.0868371, 0.604056
0.129, 0, 0, 0, 0, 0.469007, 0, 0.499832, 0.553041, 0, 0.729389, 0.478736, 0, 0.0911012, 0.614457
0.132, 0, 0, 0, 0, 0.472455, 0, 0.480707, 0.550565, 0, 0.747068, 0.472647, 0, 0.0938744, 0.622104
0.133, 0, 0, 0, 0, 0.472546, 0, 0.475979, 0.549959, 0, 0.756355, 0.473086, 0, 0.0952338, 0.62189
0.136, 0, 0, 0, 0, 0.474118, 0, 0.454721, 0.55206, 0, 0.770108, 0.470868, 0, 0.0964301, 0.626194
0.139, 0, 0, 0, 0, 0.468652, 0, 0.437951, 0.557043, 0, 0.789586, 0.465055, 0, 0.0968112, 0.630956
0.142, 0, 0, 0, 0, 0.465393, 0, 0.423858, 0.55709, 0, 0.804255, 0.465709, 0, 0.0974497, 0.636542
0.148, 0, 0, 0, 0, 0.460995, 0, 0.399212, 0.555213, 0, 0.842984, 0.455551, 0, 0.109487, 0.643503
0.151, 0, 0, 0, 0, 0.450749, 0, 0.352563, 0.557244, 0, 0.914535, 0.465114, 0, 0.111767, 0.646342
0.154, 0, 0, 0, 0, 0.437131, 0, 0.53532, 0.782809, 0, 0.923731, 0.463424, 0, 0.11572, 0.662477
0.158, 0, 0, 0, 0, 0.434401, 0, 0.567072, 0.745791, 0, 0.974747, 0.476239, 0, 0.120847, 0.68557
0.16, 0, 0, 0, 0, 0.433837, 0, 0.570474, 0.748329, 0, 0.752915, 0.458095, 0, 0.124559, 0.69778
0.163, 0, 0, 0, 0, 0.428193, 0, 0.57593, 0.756908, 0, 0.796624, 0.446197, 0, 0.133557, 0.705778
0.166, 0, 0, 0, 0, 0.424785, 0, 0.584659, 0.761376, 0, 0.794641, 0.454775, 0, 0.145247, 0.721497
0.169, 0, 0, 0, 0, 0.407089, 0, 0.591869, 0.765174, 0, 0.786521, 0.459676, 0, 0.157202, 0.738546
0.172, 0, 0, 0, 0, 0.402195, 0, 0.642342, 0.77063, 0, 0.777685, 0.462271, 0, 0.172912, 0.764061
0.175, 0, 0, 0, 0, 0.400211, 0, 0.401682, 0.622029, 0, 0.756076, 0.454195, 0, 0.182558, 0.78743
0.176, 0, 0, 0, 0, 0.399921, 0, 0.403947, 0.622056, 0, 0.729011, 0.452643, 0, 0.193432, 0.809552
0.179, 0, 0, 0, 0, 0.39614, 0, 0.441933, 0.645098, 0, 0.712432, 0.452633, 0, 0.219937, 0.832807
0.182, 0, 0, 0, 0, 0.395347, 0, 0.479498, 0.672394, 0, 0.658661, 0.460546, 0, 0.256748, 0.848772
0.185, 0, 0, 0, 0, 0.392555, 0, 0.499983, 0.707919, 0, 1.39009, 1.48934, 0, 0.311991, 0.832226
0.188, 0, 0, 0, 0, 0.387168, 0, 0.507701, 0.714475, 0, 0.649061, 0.54379, 0, 0.354651, 0.754148
0.191, 0, 0, 0, 0, 0.382226, 0, 0.505931, 0.714574, 0, 0.631736, 0.54253, 0, 0.38653, 0.652589
0.195, 0, 0, 0, 0, 0.37755, 0, 0.499072, 0.713474, 0, 0.605485, 0.547182, 0, 0.429103, 0.556538
0.199, 0, 0, 0, 0, 0.376653, 0, 0.496993, 0.714525, 0, 0.596059, 0.548509, 0, 0.451757, 0.469603
0.202, 0, 0, 0, 0, 0.3756, 0, 0.497308, 0.715027, 0, 0.595496, 0.54986, 0, 0.461431, 0.408605
0.205, 0, 0, 0, 0, 0.372636, 0, 0.496148, 0.715195, 0, 0.575751, 0.551836, 0, 0.47961, 0.313503
0.207, 0, 0, 0, 0, 0.372814, 0, 0.499788, 0.716623, 0, 0.556901, 0.55221, 0, 0.223787, 0.281147
0.21, 0, 0, 0, 0, 0.369458, 0, 0.49827, 0.715538, 0, 0.55908, 0.552854, 0, 0.240838, 0.272927
0.213, 0, 0, 0, 0, 0.369567, 0, 0.497605, 0.721737, 0, 0.532713, 0.551861, 0, 0.239603, 0.25667
0.216, 0, 0, 0, 0, 0.368089, 0, 0.497767, 0.720812, 0, 0.520297, 0.552376, 0, 0.250396, 0.240484
0.217, 0, 0, 0, 0, 0.368977, 0, 0.500459, 0.717092, 0, 0.51833, 0.552501, 0, 0.23835, 0.21901
0.22, 0, 0, 0, 0, 0.36631, 0, 0.497801, 0.721521, 0, 0.513776, 0.55402, 0, 0.224488, 0.168223
0.223, 0, 0, 0, 0, 0.364944, 0, 0.497027, 0.722405, 0, 0.474451, 0.545913, 0, 0.217598, 0.142185
0.226, 0, 0, 0, 0, 0.362506, 0, 0.496859, 0.722604, 0, 0.471545, 0.544423, 0, 0.223474, 0.136622
0.229, 0, 0, 0, 0, 0.360321, 0, 0.496804, 0.722842, 0, 0.472058, 0.542278, 0, 0.221479, 0.122941
0.232, 0, 0, 0, 0, 0.357995, 0, 0.496382, 0.724065, 0, 0.471512, 0.539375, 0, 0.219635, 0.120717
0.235, 0, 0, 0, 0, 0.355995, 0, 0.496295, 0.726935, 0, 0.464149, 0.539233, 0, 0.217113, 0.124394
0.238, 0, 0, 0, 0, 0.355548, 0, 0.497194, 0.728496, 0, 0.453904, 0.537051, 0, 0.213874, 0.0877838
0.239, 0, 0, 0, 0, 0.355325, 0, 0.497552, 0.729084, 0, 0.453622, 0.537395, 0, 0.213151, 0.0850776
0.242, 0, 0, 0, 0, 0.354859, 0, 0.497854, 0.73048, 0, 0.446373, 0.538152, 0, 0.210434, 0.0534796
0.249, 0, 0, 0, 0, 0.352992, 0, 0.496818, 0.731477, 0, 0.411468, 0.522932, 0, 0.195011, 0.0266298
