Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.107275, 0, 0, 0.0196476, 0.0844699
0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.026682, 0, 0, 0.0155472, 0.00682448
0.009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0145378, 0, 0, 0.0196064, 0.00119332
0.014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00876883, 0, 0, 0.0213908, 0.000853042
0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0043881, 0, 0, 0.0156105, 0.000179405
0.028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00336662, 0, 0, 0.01203, 0
0.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00307108, 0, 0, 0.0111836, 0
0.033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00214081, 0, 0, 0.00288648, 0
0.037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016571, 0, 0, 0.00488453, 0
0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0014972, 0, 0, 0, 0
0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00120381, 0, 0, 0, 0
0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.075, 0, 0, 0, 0, 0.0819508, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.079, 0, 0, 0, 0.153342, 1.74955, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.083, 0, 0, 0, 0.0814462, 0.900119, 0, 0.677868, 0, 0, 0, 0, 0, 0, 0
0.087, 0, 0, 0, 0.142538, 1.43326, 0, 1.08536, 0, 0, 0.597143, 0, 0, 0, 0.779355
0.091, 0, 0, 0, 0.146553, 0.895819, 0, 0.827865, 0, 0, 0.603002, 0, 0, 0, 0.586168
0.092, 0, 0, 0, 0.234053, 1.19862, 0, 1.04231, 0, 0, 0.737148, 0, 0, 0.0102286, 0.692547
0.096, 0, 0, 0, 0.103666, 1.58825, 0, 0.908158, 0.280525, 0, 0.626346, 0, 0, 0, 0.820765
0.098, 0, 0, 0, 1.88409, 2.66031, 0, 3.30701, 0, 0, 2.98225, 0.0291561, 0, 0.412003, 1.26188
0.1, 0, 0, 0, 0, 0.0720786, 0, 0.180029, 0.252161, 0, 0.105386, 0.227659, 0, 0, 0.0360667
0.102, 0, 0, 0, 0.0845155, 2.05071, 0, 0.82447, 0.822957, 0, 0.503367, 0.761524, 0, 0, 0.686362
0.103, 0, 0, 0, 0, 0.764965, 0, 0.298554, 0.375669, 0, 0.203994, 0.287704, 0, 0, 0.193369
0.106, 0, 0, 0, 0.115799, 1.63614, 0, 0.677312, 0.648867, 0, 0.576085, 0.362722, 0, 0, 0.486792
0.109, 0, 0, 0, 0.0222091, 0.827717, 0, 0.407717, 0.600928, 0, 0.341152, 0.240415, 0, 0, 0.264953
0.112, 0, 0, 0, 0.122162, 1.47082, 0, 0.529858, 0.959325, 0, 0.488843, 0.368325, 0, 0, 0.468569
0.115, 0, 0, 0, 0.0446752, 0.987755, 0, 0.384797, 0.895711, 0, 0.323082, 0.276926, 0, 0, 0.288854
0.121, 0, 0, 0, 0.11335, 1.46865, 0, 0.445031, 1.09208, 0, 0.40388, 0.344295, 0, 0, 0.422738
0.122, 0, 0, 0, 0.0123869, 1.15375, 0, 0.314741, 1.00384, 0, 0.278545, 0.280486, 0, 0, 0.307682
0.125, 0, 0, 0, 0.10828, 1.32042, 0, 0.404423, 1.06116, 0, 0.349842, 0.312966, 0, 0, 0.377608
0.128, 0, 0, 0, 0.0159094, 0.635358, 0, 0.369099, 1.02076, 0, 0.308832, 0.279775, 0, 0, 0.33354
0.131, 0, 0, 0, 0.0318269, 0.707898, 0, 0.484756, 1.18114, 0, 0.455571, 0.378488, 0, 0, 0.515567
0.134, 0, 0, 0, 0.0250411, 0.663033, 0, 0.47608, 1.14575, 0, 0.446269, 0.357452, 0, 0, 0.501258
0.138, 0, 0, 0, 0.0266841, 0.702916, 0, 0.487882, 1.13582, 0, 0.466592, 0.346821, 0, 0, 0.512712
0.141, 0, 0, 0, 0.028118, 0.7358, 0, 0.481606, 1.10708, 0, 0.464358, 0.331319, 0, 0, 0.503784
0.142, 0, 0, 0, 0.0275773, 0.741921, 0, 0.472921, 1.09323, 0, 0.456235, 0.325753, 0, 0, 0.496927
0.146, 0, 0, 0, 0.0314228, 0.798441, 0, 0.477842, 1.05047, 0, 0.466858, 0.311484, 0, 0, 0.494588
0.15, 0, 0, 0, 0.0320089, 0.83041, 0, 0.474135, 0.984472, 0, 0.468566, 0.285641, 0, 0, 0.480567
0.154, 0, 0, 0, 0.0317348, 0.852663, 0, 0.465099, 0.94156, 0, 0.469052, 0.271212, 0, 0, 0.472405
0.158, 0, 0, 0, 0.031126, 0.862269, 0, 0.455044, 0.897709, 0, 0.468803, 0.262495, 0, 0, 0.466497
0.159, 0, 0, 0, 0.0302447, 0.861889, 0, 0.45234, 0.884811, 0, 0.46737, 0.258528, 0, 0, 0.464296
0.162, 0, 0, 0, 0.0296667, 0.863644, 0, 0.454914, 0.846718, 0, 0.4717, 0.253223, 0, 0, 0.463338
0.166, 0, 0, 0, 0.0282317, 0.860019, 0, 0.45728, 0.808012, 0, 0.485959, 0.237311, 0, 0, 0.462485
0.17, 0, 0, 0, 0.0268173, 0.855015, 0, 0.458309, 0.762142, 0, 0.487853, 0.234234, 0, 0, 0.46309
0.174, 0, 0, 0, 0.0255101, 0.849994, 0, 0.460111, 0.727974, 0, 0.497626, 0.228487, 0, 0, 0.463942
0.175, 0, 0, 0, 0.0254231, 0.849774, 0, 0.461678, 0.722281, 0, 0.498875, 0.228624, 0, 0, 0.465175
0.179, 0, 0, 0, 0.0241041, 0.844276, 0, 0.463759, 0.691009, 0, 0.500188, 0.226026, 0, 0, 0.465101
0.183, 0, 0, 0, 0.0232843, 0.842018, 0, 0.468042, 0.668754, 0, 0.502292, 0.225258, 0, 0, 0.466021
0.19, 0, 0, 0, 0.0245873, 0.842219, 0, 0.478339, 0.621604, 0, 0.506824, 0.223172, 0, 0, 0.466301
0.194, 0, 0, 0, 0.0209062, 0.841246, 0, 0.483084, 0.599723, 0, 0.50823, 0.221672, 0, 0, 0.465093
0.195, 0, 0, 0, 0.0207476, 0.841407, 0, 0.484851, 0.594768, 0, 0.508539, 0.221926, 0, 0, 0.465149
0.198, 0, 0, 0, 0.0198534, 0.841008, 0, 0.491649, 0.578226, 0, 0.510481, 0.220676, 0, 0, 0.464697
0.202, 0, 0, 0, 0.0194359, 0.84075, 0, 0.496367, 0.562863, 0, 0.513135, 0.219673, 0, 0, 0.464342
0.206, 0, 0, 0, 0.0190184, 0.84047, 0, 0.499063, 0.549833, 0, 0.513169, 0.219639, 0, 0, 0.464286
0.209, 0, 0, 0, 0.0185687, 0.840498, 0, 0.501068, 0.541203, 0, 0.514692, 0.218921, 0, 0, 0.463981
