Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.142031, 0, 0, 0.0281129, 0.197436
0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0324754, 0, 0, 0.0348564, 0.0158078
0.008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0187115, 0, 0, 0.0346946, 0.00331683
0.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00987907, 0, 0, 0.0339555, 0.000401265
0.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00599741, 0, 0, 0.0316086, 0
0.023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0045299, 0, 0, 0.0232106, 0
0.028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00356339, 0, 0, 0.0102687, 0
0.033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00187861, 0, 0, 0.00772485, 0
0.038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.246385, 0, 0, 0.0676137, 0.208821
0.047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.073, 0, 0, 0, 0, 0.0951376, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.077, 0, 0, 0, 0.121913, 1.74554, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.081, 0, 0, 0, 0.0687113, 0.398916, 0, 0.460556, 0, 0, 0, 0, 0, 0, 0
0.089, 0, 0, 0, 0.355991, 1.22268, 0, 1.10352, 0, 0, 0.867073, 0, 0, 0, 0.916533
0.093, 0, 0, 0, 0.101136, 0.858093, 0, 0.576672, 0, 0, 0.470004, 0, 0, 0, 0.527369
0.096, 0, 0, 0, 0.138652, 1.17247, 0, 0.803498, 0.316498, 0, 0.55452, 0.315511, 0, 0, 0.836693
0.098, 0, 0, 0, 0.636702, 0.633352, 0, 0.796579, 0.227672, 0, 0.705059, 0.216565, 0, 0.216326, 0.351927
0.1, 0, 0, 0, 0.369932, 1.06135, 0, 0.703004, 0.388709, 0, 0.536563, 0.345273, 0, 0.0151176, 0.449484
0.103, 0, 0, 0, 0.0584346, 0.795905, 0, 0.390151, 0.375935, 0, 0.354435, 0.253313, 0, 0, 0.288279
0.104, 0, 0, 0, 0.194711, 0.965679, 0, 0.471481, 0.467292, 0, 0.449289, 0.278016, 0, 0.0117697, 0.356632
0.107, 0, 0, 0, 0.0759157, 0.894222, 0, 0.273414, 0.611482, 0, 0.35827, 0.224254, 0, 0.00226944, 0.301494
0.11, 0, 0, 0, 0.0964736, 0.966997, 0, 0.208689, 0.77142, 0, 0.341524, 0.231909, 0, 0, 0.555632
0.113, 0, 0, 0, 0.07702, 0.899321, 0, 0.133881, 0.847171, 0, 0.280307, 0.226623, 0, 0, 0.297857
0.117, 0, 0, 0, 0.0945096, 0.97198, 0, 0.108718, 0.91347, 0, 0.277611, 0.236523, 0, 0, 0.299308
0.121, 0, 0, 0, 0.0817671, 0.903081, 0, 0.078191, 0.864226, 0, 0.24825, 0.209398, 0, 0, 0.267612
0.122, 0, 0, 0, 0.108489, 0.954625, 0, 0.0895778, 0.874036, 0, 0.269508, 0.216239, 0, 0, 0.287277
0.125, 0, 0, 0, 0.0861099, 0.925836, 0, 0.0700504, 0.828382, 0, 0.248466, 0.199625, 0, 0, 0.269314
0.128, 0, 0, 0, 0.0949453, 0.956845, 0, 0.0716172, 0.805396, 0, 0.255741, 0.197781, 0, 0, 0.277545
0.131, 0, 0, 0, 0.0870476, 0.931747, 0, 0.0645514, 0.754186, 0, 0.260966, 0.168691, 0, 0, 0.265679
0.134, 0, 0, 0, 0.0903625, 0.965962, 0, 0.0649401, 0.730276, 0, 0.272631, 0.161167, 0, 0, 0.273319
0.138, 0, 0, 0, 0.0837364, 0.934611, 0, 0.0566992, 0.676556, 0, 0.262669, 0.148866, 0, 0, 0.260668
0.142, 0, 0, 0, 0.102212, 0.95864, 0, 0.0591384, 0.64014, 0, 0.275081, 0.144405, 0, 0, 0.27064
0.143, 0, 0, 0, 0.0909233, 0.943778, 0, 0.0553682, 0.620047, 0, 0.269555, 0.138174, 0, 0, 0.263254
0.147, 0, 0, 0, 0.100361, 0.952184, 0, 0.0561679, 0.583784, 0, 0.28427, 0.126468, 0, 0, 0.26708
0.151, 0, 0, 0, 0.0978343, 0.946279, 0, 0.0600179, 0.526854, 0, 0.280939, 0.124888, 0, 0, 0.26408
0.155, 0, 0, 0, 0.0957579, 0.959466, 0, 0.0632121, 0.500022, 0, 0.282931, 0.124669, 0, 0, 0.266006
0.159, 0, 0, 0, 0.091819, 0.948764, 0, 0.0645892, 0.471581, 0, 0.278398, 0.122034, 0, 0, 0.261558
0.163, 0, 0, 0, 0.0917337, 0.962775, 0, 0.0680642, 0.457176, 0, 0.282952, 0.120206, 0, 0, 0.264788
0.167, 0, 0, 0, 0.0889713, 0.950891, 0, 0.0779404, 0.407933, 0, 0.279978, 0.115618, 0, 0, 0.260637
0.171, 0, 0, 0, 0.0896939, 0.965873, 0, 0.084368, 0.399532, 0, 0.286796, 0.114118, 0, 0, 0.264668
0.175, 0, 0, 0, 0.0860296, 0.951252, 0, 0.0858848, 0.383403, 0, 0.282819, 0.111453, 0, 0, 0.259692
0.179, 0, 0, 0, 0.0877602, 0.968191, 0, 0.0973957, 0.364999, 0, 0.288154, 0.113379, 0, 0, 0.26464
0.18, 0, 0, 0, 0.08035, 0.957406, 0, 0.0964764, 0.35577, 0, 0.282456, 0.111651, 0, 0, 0.25966
0.184, 0, 0, 0, 0.0849508, 0.965199, 0, 0.117383, 0.34632, 0, 0.286771, 0.112492, 0, 0, 0.262716
0.188, 0, 0, 0, 0.0827658, 0.959383, 0, 0.124311, 0.333498, 0, 0.285619, 0.110967, 0, 0, 0.260136
0.192, 0, 0, 0, 0.0886735, 0.967453, 0, 0.147963, 0.302046, 0, 0.288465, 0.112584, 0, 0, 0.262846
0.196, 0, 0, 0, 0.0806388, 0.960932, 0, 0.163432, 0.282511, 0, 0.287805, 0.108027, 0, 0, 0.259358
0.2, 0, 0, 0, 0.0800562, 0.970589, 0, 0.173434, 0.276755, 0, 0.291123, 0.108484, 0, 0, 0.261537
0.204, 0, 0, 0, 0.0769176, 0.962598, 0, 0.19441, 0.244117, 0, 0.288194, 0.106768, 0, 0, 0.258248
0.208, 0, 0, 0, 0.0783029, 0.972643, 0, 0.204806, 0.241333, 0, 0.29123, 0.107767, 0, 0, 0.261013
0.209, 0, 0, 0, 0.0740995, 0.966399, 0, 0.203355, 0.238251, 0, 0.287884, 0.106555, 0, 0, 0.258044
0.213, 0, 0, 0, 0.0760382, 0.971878, 0, 0.227292, 0.21634, 0, 0.290024, 0.106954, 0, 0, 0.259712
0.217, 0, 0, 0, 0.0745705, 0.96826, 0, 0.258624, 0.191867, 0, 0.288404, 0.106553, 0, 0, 0.257937
0.221, 0, 0, 0, 0.0743423, 0.973869, 0, 0.269487, 0.187658, 0, 0.289583, 0.106528, 0, 0, 0.259111
0.225, 0, 0, 0, 0.0728193, 0.970552, 0, 0.289414, 0.166921, 0, 0.287639, 0.105495, 0, 0, 0.257232
0.229, 0, 0, 0, 0.0726666, 0.977589, 0, 0.303513, 0.159515, 0, 0.288802, 0.105404, 0, 0, 0.258296
0.233, 0, 0, 0, 0.0711587, 0.971744, 0, 0.309044, 0.15513, 0, 0.287289, 0.103592, 0, 0, 0.255971
0.234, 0, 0, 0, 0.0730186, 0.976351, 0, 0.314129, 0.154149, 0, 0.289499, 0.103976, 0, 0, 0.257574
0.238, 0, 0, 0, 0.0703267, 0.975276, 0, 0.331365, 0.138003, 0, 0.286799, 0.103938, 0, 0, 0.256403
0.242, 0, 0, 0, 0.0697738, 0.978171, 0, 0.341842, 0.133976, 0, 0.287873, 0.103236, 0, 0, 0.256494
0.246, 0, 0, 0, 0.0687658, 0.976703, 0, 0.348963, 0.130142, 0, 0.286459, 0.102764, 0, 0, 0.255359
0.253, 0, 0, 0, 0.0679419, 0.980764, 0, 0.371184, 0.115033, 0, 0.28809, 0.102525, 0, 0, 0.255457
0.257, 0, 0, 0, 0.0670444, 0.977661, 0, 0.380671, 0.107793, 0, 0.286794, 0.101696, 0, 0, 0.253947
0.265, 0, 0, 0, 0.0660683, 0.982371, 0, 0.387476, 0.105398, 0, 0.287827, 0.101674, 0, 0, 0.254821
0.266, 0, 0, 0, 0.0643693, 0.979252, 0, 0.385901, 0.10458, 0, 0.286262, 0.101091, 0, 0, 0.253396
0.27, 0, 0, 0, 0.0649835, 0.982704, 0, 0.390007, 0.103737, 0, 0.287334, 0.10124, 0, 0, 0.254156
0.274, 0, 0, 0, 0.0641234, 0.98001, 0, 0.39165, 0.101636, 0, 0.286706, 0.100536, 0, 0, 0.25303
0.278, 0, 0, 0, 0.064182, 0.983626, 0, 0.395481, 0.0995304, 0, 0.287629, 0.100694, 0, 0, 0.253811
0.282, 0, 0, 0, 0.0635591, 0.980159, 0, 0.396823, 0.0966492, 0, 0.286416, 0.10008, 0, 0, 0.252562
0.286, 0, 0, 0, 0.0637231, 0.984502, 0, 0.40059, 0.0952851, 0, 0.288023, 0.10031, 0, 0, 0.253688
0.287, 0, 0, 0, 0.0620998, 0.981657, 0, 0.398965, 0.0945978, 0, 0.286482, 0.0998029, 0, 0, 0.252406
0.291, 0, 0, 0, 0.0633751, 0.983327, 0, 0.401144, 0.0943341, 0, 0.287468, 0.0999693, 0, 0, 0.253138
0.295, 0, 0, 0, 0.0629647, 0.982119, 0, 0.401503, 0.0934378, 0, 0.287359, 0.0995331, 0, 0, 0.25259
0.298, 0, 0, 0, 0.0632102, 0.98315, 0, 0.401559, 0.0929191, 0, 0.287676, 0.0994901, 0, 0, 0.252873
0.302, 0, 0, 0, 0.0619248, 0.983583, 0, 0.402302, 0.0923312, 0, 0.287249, 0.0992378, 0, 0, 0.252482
0.306, 0, 0, 0, 0.0633355, 0.981594, 0, 0.402737, 0.0919787, 0, 0.287046, 0.0990927, 0, 0, 0.252308
0.307, 0, 0, 0, 0.0640223, 0.982921, 0, 0.403807, 0.0920744, 0, 0.287738, 0.0992899, 0, 0, 0.25288
0.311, 0, 0, 0, 0.0633606, 0.982657, 0, 0.403445, 0.0916097, 0, 0.287232, 0.0990803, 0, 0, 0.252502
0.315, 0, 0, 0, 0.0633187, 0.983381, 0, 0.404003, 0.0913192, 0, 0.287313, 0.0990446, 0, 0, 0.252684
0.319, 0, 0, 0, 0.0635038, 0.981327, 0, 0.403871, 0.0909652, 0, 0.28706, 0.0988785, 0, 0, 0.252434
