Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0223179, 0, 0, 0.0191653, 0.0094145
0.008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0166612, 0, 0, 0.0246826, 0.0014737
0.012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0104716, 0, 0, 0.0251379, 0.0004934
0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00645457, 0, 0, 0.024525, 0.000158415
0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00477401, 0, 0, 0.0227501, 0
0.026, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00432397, 0, 0, 0.0130256, 0
0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00263533, 0, 0, 0.00843106, 0
0.032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00227961, 0, 0, 0.00739878, 0
0.037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000814268, 0, 0, 0.00282776, 0
0.041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.46403e-05, 0, 0, 0, 0
0.051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.077, 0, 0, 0, 0, 0.0895249, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.081, 0, 0, 0, 0.189632, 1.54988, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.085, 0, 0, 0, 0.0809083, 0.478332, 0, 0.453349, 0, 0, 0, 0, 0, 0, 0
0.089, 0, 0, 0, 0.199501, 1.28626, 0, 1.09228, 0, 0, 0.510475, 0, 0, 0, 0
0.093, 0, 0, 0, 0.102433, 0.626376, 0, 0.592734, 0, 0, 0.486764, 0, 0, 0, 0.511853
0.094, 0, 0, 0, 0.303919, 0.982375, 0, 0.91775, 0, 0, 0.696573, 0, 0, 0, 0.684791
0.098, 0, 0, 0, 0.0981587, 1.08798, 0, 0.686896, 0, 0, 0.502641, 0, 0, 0, 0.758396
0.1, 0, 0, 0, 0.367129, 0.596746, 0, 0.598053, 0.262025, 0, 0.377476, 0.21963, 0, 0, 0.328953
0.103, 0, 0, 0, 0.200138, 1.25659, 0, 0.785588, 0.327375, 0, 0.498147, 0.348518, 0, 0, 0.459282
0.106, 0, 0, 0, 0.0107207, 0.644381, 0, 0.39419, 0.276029, 0, 0.281353, 0.20688, 0, 0, 0.208827
0.109, 0, 0, 0, 0.15775, 1.243, 0, 0.527211, 0.490687, 0, 0.464965, 0.270646, 0, 0, 0.450515
0.112, 0, 0, 0, 0.025668, 0.660127, 0, 0.264836, 0.449563, 0, 0.262483, 0.164947, 0, 0, 0.20979
0.116, 0, 0, 0, 0.147787, 1.25089, 0, 0.363528, 0.75693, 0, 0.432302, 0.231245, 0, 0, 0.398154
