Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0611489, 0, 0, 0.00850068, 0.0376033
0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0161011, 0, 0, 0.00861064, 0.00159923
0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0105131, 0, 0, 0.00842522, 0.00129466
0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0063925, 0, 0, 0.00940301, 0.00120513
0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00454988, 0, 0, 0.00771245, 0.00105298
0.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.003945, 0, 0, 0.00750621, 0.000796043
0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00318695, 0, 0, 0.00634432, 0.000562256
0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00256154, 0, 0, 0.00602469, 0.000525944
0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00310943, 0, 0, 0.00955163, 0.00142753
0.039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0180827, 0, 0, 0, 0
0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00300481, 0, 0, 0, 0
0.048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00280274, 0, 0, 0, 0
0.053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024777, 0, 0, 0, 0
0.058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.073, 0, 0, 0, 0, 0.0302003, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.077, 0, 0, 0, 0.477888, 1.15042, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.08, 0, 0, 0, 0.159807, 0.848214, 0, 0.278852, 0, 0, 0.15819, 0, 0, 0, 0
0.084, 0, 0, 0, 0.38429, 1.07697, 0, 0.713434, 0, 0, 0.419827, 0, 0, 0, 0.504409
0.088, 0, 0, 0, 0.0251067, 1.07693, 0, 0.644113, 0, 0, 0.424202, 0, 0, 0.00980021, 0.362942
0.091, 0, 0, 0, 0.00799602, 0.701167, 0, 0.632885, 0, 0, 0.413854, 0, 0, 0.00614565, 0.35953
0.096, 0, 0, 0, 0.00932818, 0.737763, 0, 0.755853, 0.19346, 0, 0.504908, 0.29802, 0, 0, 0.576007
0.098, 0, 0, 0, 3.39233, 2.54, 0, 1.82803, 0.200858, 0, 2.05172, 0.11241, 0, 0, 0.910697
0.101, 0, 0, 0, 0.122689, 0.476487, 0, 0.310808, 0.253101, 0, 0.191556, 0.205202, 0, 0, 0.0571139
0.103, 0, 0, 0, 0, 0.821172, 0, 0.711457, 0.524478, 0, 0.522383, 0.382619, 0, 0, 0.450211
0.106, 0, 0, 0, 0.0683519, 0.459428, 0, 0.535863, 0.503103, 0, 0.398298, 0.306536, 0, 0, 0.351268
0.107, 0, 0, 0, 0.0775134, 0.453187, 0, 0.637672, 0.608188, 0, 0.498152, 0.357707, 0, 0, 0.465219
0.11, 0, 0, 0, 0.0220004, 0.392863, 0, 0.595907, 0.659785, 0, 0.489749, 0.357566, 0, 0, 0.488175
0.113, 0, 0, 0, 0.0148316, 0.319224, 0, 0.595479, 0.717435, 0, 0.49389, 0.369526, 0, 0, 0.519197
0.116, 0, 0, 0, 0.0109694, 0.269413, 0, 0.603886, 0.765175, 0, 0.521798, 0.380771, 0, 0, 0.557889
0.119, 0, 0, 0, 0.0948963, 1.32868, 0, 0.623205, 0.78916, 0, 0.531996, 0.397664, 0, 0.0110883, 0.576263
0.122, 0, 0, 0, 0, 0.544367, 0, 0.370452, 0.506403, 0, 0.290998, 0.194649, 0, 0.000665846, 0.211808
0.125, 0, 0, 0, 0, 0.294549, 0, 0.531307, 0.694169, 0, 0.452815, 0.315753, 0, 0.00649405, 0.45804
0.126, 0, 0, 0, 0, 0.388336, 0, 0.626156, 0.761713, 0, 0.533004, 0.36315, 0, 0.0311282, 0.537922
0.129, 0, 0, 0, 0, 0.374221, 0, 0.582142, 0.743381, 0, 0.505166, 0.340666, 0, 0.0195852, 0.521775
0.132, 0, 0, 0, 0, 0.391331, 0, 0.588807, 0.735059, 0, 0.514628, 0.340744, 0, 0.0221441, 0.528824
0.135, 0, 0, 0, 0, 0.392268, 0, 0.586415, 0.723155, 0, 0.522162, 0.331638, 0, 0.0227927, 0.523699
0.138, 0, 0, 0, 0, 0.378033, 0, 0.5902, 0.710674, 0, 0.530757, 0.32568, 0, 0.0239917, 0.525634
0.141, 0, 0, 0, 0, 0.369924, 0, 0.598916, 0.70669, 0, 0.542431, 0.323598, 0, 0.026205, 0.532722
0.144, 0, 0, 0, 0, 0.366788, 0, 0.606425, 0.699345, 0, 0.555239, 0.317829, 0, 0.0285718, 0.536845
0.147, 0, 0, 0, 0, 0.359711, 0, 0.611069, 0.688724, 0, 0.592114, 0.310387, 0, 0.0308391, 0.539219
0.148, 0, 0, 0, 0, 0.360486, 0, 0.618367, 0.687983, 0, 0.596401, 0.31148, 0, 0.0322855, 0.541678
0.151, 0, 0, 0, 0, 0.354838, 0, 0.623526, 0.677265, 0, 0.615029, 0.308238, 0, 0.0437503, 0.536875
0.155, 0, 0, 0, 0, 0.349523, 0, 0.637777, 0.662189, 0, 0.623899, 0.300678, 0, 0.0492272, 0.539373
0.159, 0, 0, 0, 0, 0.343239, 0, 0.6853, 0.64405, 0, 0.631634, 0.299429, 0, 0.0549121, 0.541333
0.163, 0, 0, 0, 0, 0.341532, 0, 0.697664, 0.630732, 0, 0.641044, 0.295062, 0, 0.0557176, 0.546167
0.167, 0, 0, 0, 0, 0.339565, 0, 0.704741, 0.620611, 0, 0.669183, 0.292074, 0, 0.0563349, 0.553464
0.171, 0, 0, 0, 0, 0.335435, 0, 0.718424, 0.597965, 0, 0.681047, 0.296439, 0, 0.0544757, 0.560738
0.174, 0, 0, 0, 0.00459684, 0.329783, 0, 0.726731, 0.590375, 0, 0.688586, 0.298227, 0, 0.0543305, 0.566571
0.177, 0, 0, 0, 0.00490922, 0.32861, 0, 0.732465, 0.586288, 0, 0.696626, 0.300972, 0, 0.0555769, 0.570426
0.18, 0, 0, 0, 0.00520766, 0.32647, 0, 0.775742, 0.581239, 0, 0.703384, 0.300793, 0, 0.0568846, 0.572577
0.183, 0, 0, 0, 0.00540923, 0.324606, 0, 0.784035, 0.575061, 0, 0.706844, 0.301558, 0, 0.0575445, 0.574556
0.184, 0, 0, 0, 0.00551616, 0.3245, 0, 0.785648, 0.57426, 0, 0.708568, 0.301838, 0, 0.0573968, 0.57635
0.188, 0, 0, 0, 0.00568597, 0.323455, 0, 0.7945, 0.564039, 0, 0.713869, 0.302837, 0, 0.0589558, 0.57946
