Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.166884, 0, 0, 0.0400995, 0.265114
0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0369867, 0, 0, 0.0641392, 0.048354
0.008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0206779, 0, 0, 0.05732, 0.0110386
0.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108473, 0, 0, 0.0490231, 0
0.022, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00466499, 0, 0, 0.0323113, 0
0.032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000876967, 0, 0, 0.00822896, 0
0.037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0123832, 0
0.038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.280395, 0, 0, 0.104288, 0
0.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.062, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.071, 0, 0, 0, 0, 0.101802, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.075, 0, 0, 0, 0, 2.70544, 0, 0.909389, 0, 0, 0, 0, 0, 0, 0
0.076, 0, 0, 0, 0, 0.732884, 0, 0.283744, 0, 0, 0, 0, 0, 0, 0
0.08, 0, 0, 0, 0.202449, 1.11176, 0, 0.879163, 0, 0, 0, 0, 0, 0, 0
0.087, 0, 0, 0, 0.0688262, 0.682939, 0, 0.542206, 0, 0, 0.546776, 0, 0, 0, 0.583888
0.095, 0, 0, 0, 0.0428301, 1.05865, 0, 0.686781, 0, 0, 0.65844, 0.335021, 0, 0, 0.698725
0.097, 0, 0, 0, 0, 1.87086, 0, 3.27549, 0.109785, 0, 3.87794, 0.152915, 0, 0, 1.36312
0.098, 0, 0, 0, 0, 0.255959, 0, 0.157276, 0.243125, 0, 0.151659, 0.197159, 0, 0, 0.0753843
0.1, 0, 0, 0, 0, 1.85139, 0, 0.777946, 0.407332, 0, 0.949068, 0.304197, 0, 0, 0.521441
0.102, 0, 0, 0, 0, 0.19421, 0, 0.0848307, 0.221592, 0, 0.0681749, 0.151754, 0, 0, 0.00997259
0.105, 0, 0, 0, 0, 1.95509, 0, 0.33894, 0.777343, 0, 0.515021, 0.380925, 0, 0, 0.48571
0.108, 0, 0, 0, 0, 0.146367, 0, 0, 0.31488, 0, 0.029533, 0.118229, 0, 0, 0.0114062
0.111, 0, 0, 0, 0, 1.86621, 0, 0.100754, 1.13318, 0, 0.421904, 0.442121, 0, 0, 0.575995
0.112, 0, 0, 0, 0, 0.529205, 0, 0, 0.435391, 0, 0.00773752, 0.157479, 0, 0, 0.149704
0.115, 0, 0, 0, 0, 1.334, 0, 0.0263129, 0.988556, 0, 0.267972, 0.341267, 0, 0, 0.396993
0.122, 0, 0, 0, 0, 0.524141, 0, 0, 0.538096, 0, 0.0744559, 0.162825, 0, 0, 0.132984
0.125, 0, 0, 0, 0, 1.41573, 0, 0.00526999, 0.961408, 0, 0.266802, 0.313261, 0, 0, 0.415593
0.128, 0, 0, 0, 0, 0.497448, 0, 0, 0.453345, 0, 0.0795424, 0.126687, 0, 0, 0.119828
0.131, 0, 0, 0, 0, 1.44854, 0, 0, 0.921056, 0, 0.30244, 0.280626, 0, 0, 0.431689
0.132, 0, 0, 0, 0, 0.632484, 0, 0, 0.444137, 0, 0.0717023, 0.126346, 0, 0, 0.149461
0.135, 0, 0, 0, 0, 1.28806, 0, 0, 0.797326, 0, 0.289134, 0.226409, 0, 0, 0.378101
0.139, 0, 0, 0, 0, 0.606203, 0, 0, 0.418836, 0, 0.143611, 0.100802, 0, 0, 0.160625
0.143, 0, 0, 0, 0.0412781, 1.3014, 0, 0, 0.759919, 0, 0.318721, 0.210296, 0, 0, 0.393145
0.146, 0, 0, 0, 0.00558779, 0.59988, 0, 0, 0.373089, 0, 0.152561, 0.0898561, 0, 0, 0.160503
0.15, 0, 0, 0, 0.133719, 1.31331, 0, 0, 0.711095, 0, 0.354129, 0.18805, 0, 0, 0.398384
0.151, 0, 0, 0, 0, 0.711851, 0, 0, 0.377793, 0, 0.147327, 0.094108, 0, 0, 0.182313
0.154, 0, 0, 0, 0.114855, 1.17828, 0, 0, 0.621594, 0, 0.332185, 0.157026, 0, 0, 0.354954
0.161, 0, 0, 0, 0.0381821, 0.707209, 0, 0, 0.35825, 0, 0.203204, 0.0840261, 0, 0, 0.197997
0.169, 0, 0, 0, 0.0775933, 1.22815, 0, 0, 0.575091, 0, 0.355372, 0.14647, 0, 0, 0.357293
0.172, 0, 0, 0, 0.0233668, 0.671941, 0, 0, 0.316906, 0, 0.206952, 0.0731201, 0, 0, 0.183757
0.176, 0, 0, 0, 0.116655, 1.24514, 0, 0, 0.574279, 0, 0.385241, 0.149057, 0, 0, 0.371788
0.179, 0, 0, 0, 0.0239776, 0.657633, 0, 0, 0.305933, 0, 0.206277, 0.0695424, 0, 0, 0.179078
0.18, 0, 0, 0, 0.257876, 1.06011, 0, 0, 0.545989, 0, 0.411913, 0.135027, 0, 0, 0.358989
0.184, 0, 0, 0, 0.0400934, 0.831688, 0, 0.0364217, 0.341993, 0, 0.254794, 0.0911702, 0, 0, 0.232903
0.188, 0, 0, 0, 0.0751347, 1.06975, 0, 0.0678456, 0.419352, 0, 0.328538, 0.122418, 0, 0, 0.309819
0.192, 0, 0, 0, 0.0203248, 0.829325, 0, 0.0514377, 0.309051, 0, 0.253754, 0.0852283, 0, 0, 0.228335
0.196, 0, 0, 0, 0.0779575, 1.07053, 0, 0.088676, 0.390738, 0, 0.330591, 0.121701, 0, 0, 0.310191
0.2, 0, 0, 0, 0.0352858, 0.824675, 0, 0.0694561, 0.296016, 0, 0.254972, 0.0867868, 0, 0, 0.228611
0.204, 0, 0, 0, 0.0769262, 1.07717, 0, 0.114915, 0.367076, 0, 0.333627, 0.12117, 0, 0, 0.311671
0.205, 0, 0, 0, 0.0074152, 0.874456, 0, 0.0784893, 0.284833, 0, 0.246252, 0.0920561, 0, 0, 0.234368
0.209, 0, 0, 0, 0.0663884, 1.02577, 0, 0.138618, 0.313256, 0, 0.318675, 0.11318, 0, 0, 0.29394
0.213, 0, 0, 0, 0.0429303, 0.869641, 0, 0.134916, 0.251409, 0, 0.271133, 0.0911069, 0, 0, 0.242898
0.217, 0, 0, 0, 0.0704944, 1.02942, 0, 0.192788, 0.270028, 0, 0.32121, 0.112899, 0, 0, 0.2956
0.221, 0, 0, 0, 0.0413451, 0.867139, 0, 0.215793, 0.195612, 0, 0.272002, 0.0892098, 0, 0, 0.241537
0.222, 0, 0, 0, 0.11127, 0.97545, 0, 0.274711, 0.224666, 0, 0.330082, 0.107301, 0, 0, 0.2913
0.226, 0, 0, 0, 0.0507413, 0.92005, 0, 0.255224, 0.190831, 0, 0.289617, 0.0956313, 0, 0, 0.258933
0.23, 0, 0, 0, 0.0595823, 0.9771, 0, 0.307387, 0.177948, 0, 0.307636, 0.103122, 0, 0, 0.277578
