Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0754083, 0, 0, 0.0114854, 0.065073
0.005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0190551, 0, 0, 0.01104, 0.00156649
0.01, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0114958, 0, 0, 0.0121404, 0.0013271
0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00681636, 0, 0, 0.0113084, 0.00122536
0.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00496354, 0, 0, 0.0127697, 0.000983267
0.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00364072, 0, 0, 0.0125632, 0.000696875
0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00322162, 0, 0, 0.00677788, 0.000361862
0.034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00243083, 0, 0, 0.00474526, 0.000158797
0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00281417, 0, 0, 0.0104037, 0.00111259
0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00352972, 0, 0, 0, 0
0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00254771, 0, 0, 0, 0
0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00244267, 0, 0, 0, 0
0.055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.073, 0, 0, 0, 0, 0.0381125, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.074, 0, 0, 0, 0, 0.570788, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.078, 0, 0, 0, 0.201024, 1.56244, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.081, 0, 0, 0, 0.0551612, 0.723237, 0, 0.248796, 0, 0, 0, 0, 0, 0, 0
0.085, 0, 0, 0, 0.229533, 1.39807, 0, 0.779186, 0, 0, 0.370191, 0, 0, 0, 0.507683
0.089, 0, 0, 0, 0.0865558, 0.655191, 0, 0.519053, 0, 0, 0.343029, 0, 0, 0, 0.297514
0.092, 0, 0, 0, 0.168614, 1.68327, 0, 0.836187, 0, 0, 0.554883, 0, 0, 0, 0.500884
0.095, 0, 0, 0, 0.0142312, 0.741775, 0, 0.392331, 0, 0, 0.264875, 0, 0, 0, 0.203823
0.096, 0, 0, 0, 0, 0.541498, 0, 0.699974, 0.139966, 0, 0.487691, 0, 0, 0, 0.429739
0.099, 0, 0, 0, 0, 0.442268, 0, 0.845893, 0.236114, 0, 0.53306, 0.344476, 0, 0, 0.51103
0.101, 0, 0, 0, 0.043328, 0.18853, 0, 0.883589, 0.314406, 0, 0.548009, 0.395582, 0, 0, 0.426975
0.103, 0, 0, 0, 0.14584, 1.52336, 0, 0.980259, 0.405273, 0, 0.597551, 0.489121, 0, 0, 0.550539
0.105, 0, 0, 0, 0.0220756, 0.309604, 0, 0.398077, 0.265799, 0, 0.230575, 0.235095, 0, 0, 0.130327
0.108, 0, 0, 0, 0.0878181, 1.37167, 0, 0.732266, 0.565578, 0, 0.569941, 0.389927, 0, 0, 0.504323
0.11, 0, 0, 0, 0, 0.688915, 0, 0.370214, 0.334294, 0, 0.264932, 0.192256, 0, 0, 0.159448
0.111, 0, 0, 0, 0, 1.05536, 0, 0.553589, 0.489862, 0, 0.442088, 0.279625, 0, 0, 0.325506
0.114, 0, 0, 0, 0, 0.686144, 0, 0.402744, 0.453095, 0, 0.31584, 0.219574, 0, 0, 0.236638
0.117, 0, 0, 0, 0, 1.18744, 0, 0.470132, 0.589481, 0, 0.394962, 0.285123, 0, 0, 0.35943
0.12, 0, 0, 0, 0, 0.684446, 0, 0.340376, 0.465689, 0, 0.269533, 0.183687, 0, 0, 0.200667
0.123, 0, 0, 0, 0, 1.21027, 0, 0.442907, 0.612671, 0, 0.386485, 0.26885, 0, 0, 0.359684
0.128, 0, 0, 0, 0.0455908, 0.73192, 0, 0.304994, 0.451071, 0, 0.248834, 0.164712, 0, 0, 0.193246
0.13, 0, 0, 0, 0.00214812, 0.404887, 0, 0.412084, 0.579412, 0, 0.357322, 0.24824, 0, 0, 0.337983
0.131, 0, 0, 0, 0.0219037, 0.490755, 0, 0.520055, 0.675637, 0, 0.465194, 0.308423, 0, 0, 0.447023
0.135, 0, 0, 0, 0.0095708, 0.424703, 0, 0.473043, 0.654322, 0, 0.435548, 0.284333, 0, 0, 0.439079
0.138, 0, 0, 0, 0.0132559, 0.479538, 0, 0.493574, 0.673722, 0, 0.447401, 0.301059, 0, 0, 0.469486
