Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0292868, 0, 0, 0.0600268, 0.0445484
0.008, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0203085, 0, 0, 0.0561444, 0.0108927
0.012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0130496, 0, 0, 0.0502358, 0.0017714
0.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00669229, 0, 0, 0.0400705, 0
0.021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00486658, 0, 0, 0.0335605, 0
0.025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00378292, 0, 0, 0.0256399, 0
0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00179285, 0, 0, 0.00942492, 0
0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00116048, 0, 0, 0.00957722, 0
0.036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00413631, 0
0.041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.061, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.066, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.076, 0, 0, 0, 0, 0.0907998, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.08, 0, 0, 0, 0, 2.49884, 0, 0.892293, 0, 0, 0, 0, 0, 0, 0
0.084, 0, 0, 0, 0, 0.183549, 0, 0.311981, 0, 0, 0, 0, 0, 0, 0
0.088, 0, 0, 0, 0, 2.1688, 0, 1.20749, 0, 0, 0, 0, 0, 0, 0
0.092, 0, 0, 0, 0, 0.141087, 0, 0.229175, 0, 0, 0.384818, 0, 0, 0, 0.537381
0.095, 0, 0, 0, 0, 2.09099, 0, 1.09318, 0, 0, 1.01548, 0, 0, 0, 0.911223
0.096, 0, 0, 0, 0, 0.579747, 0, 0.248879, 0, 0, 0.362526, 0, 0, 0, 0.415364
0.099, 0, 0, 0, 0, 2.31989, 0, 3.67294, 0, 0, 4.63619, 0.0686553, 0, 0, 1.8475
0.102, 0, 0, 0, 0, 0.00381851, 0, 0.0173407, 0, 0, 0.103785, 0.221328, 0, 0, 0.0189744
0.105, 0, 0, 0, 0, 2.18578, 0, 0.773593, 0.684783, 0, 0.549252, 0.571855, 0, 0, 0.585185
