Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001, 0, 0, 0, 0, 0, 0, 0.0593033, 0, 0, 0.235501, 0, 0, 0.0598977, 0.299982
0.002, 0, 0, 0, 0, 0, 0, 0.0410615, 0, 0, 0.176032, 0, 0, 0, 0.510067
0.003, 0, 0, 0, 0, 0, 0, 0.00820893, 0, 0, 0.082637, 0, 0, 0.0627887, 0.171378
0.004, 0, 0, 0, 0, 0, 0, 0.00768144, 0, 0, 0.0748898, 0, 0, 0.117965, 0.0743265
0.005, 0, 0, 0, 0, 0, 0, 0.00811724, 0, 0, 0.0654876, 0, 0, 0.104023, 0.0598503
0.006, 0, 0, 0, 0, 0, 0, 0.00824276, 0, 0, 0.0590816, 0, 0, 0.100312, 0.0528819
0.007, 0, 0, 0, 0, 0, 0, 0.00880146, 0, 0, 0.0524705, 0, 0, 0.0950702, 0.0456593
0.008, 0, 0, 0, 0, 0, 0, 0.0189662, 0, 0, 0.0463658, 0, 0, 0.0930047, 0.0391387
0.009, 0, 0, 0, 0, 0, 0, 0.0114778, 0, 0, 0.0409345, 0, 0, 0.0879786, 0.0330733
0.01, 0, 0, 0, 0, 0, 0, 0.0117701, 0, 0, 0.0358221, 0, 0, 0.0850637, 0.0272717
0.011, 0, 0, 0, 0, 0, 0, 0.0122739, 0, 0, 0.0306325, 0, 0, 0.0810527, 0.0220356
0.012, 0, 0, 0, 0, 0, 0, 0.0127455, 0, 0, 0.0259915, 0, 0, 0.0756462, 0.00951355
0.013, 0, 0, 0, 0, 0, 0, 0.0131785, 0, 0, 0.0221895, 0, 0, 0.071311, 0.00590727
0.014, 0, 0, 0, 0, 0, 0, 0.0135826, 0, 0, 0.0186751, 0, 0, 0.0665013, 0.00352401
0.015, 0, 0, 0, 0, 0, 0, 0.013956, 0, 0, 0.0157435, 0, 0, 0.0625315, 0.00212508
0.016, 0, 0, 0, 0, 0, 0, 0.014264, 0, 0, 0.0129496, 0, 0, 0.0555412, 0.00154573
0.017, 0, 0, 0, 0, 0, 0, 0.014559, 0, 0, 0.0107832, 0, 0, 0.0512598, 0.000920668
0.018, 0, 0, 0, 0, 0, 0, 0.0148373, 0, 0, 0.00910106, 0, 0, 0.0466317, 7.34852e-05
0.019, 0, 0, 0, 0, 0, 0, 0.0132647, 0, 0, 0.00893257, 0, 0, 0.0596695, 0
0.02, 0, 0, 0, 0, 0, 0, 0.0153557, 0, 0, 0.00613568, 0, 0, 0.0416338, 0
0.021, 0, 0, 0, 0, 0, 0, 0.0156787, 0, 0, 0.00496427, 0, 0, 0.0398214, 0
0.022, 0, 0, 0, 0, 0, 0, 0.0159564, 0, 0, 0.0042473, 0, 0, 0.0374303, 0
0.023, 0, 0, 0, 0, 0, 0, 0.0100177, 0, 0, 0.00368716, 0, 0, 0.0331411, 0
0.024, 0, 0, 0, 0, 0, 0, 0.0102545, 0, 0, 0.00290769, 0, 0, 0.030898, 0
0.025, 0, 0, 0, 0, 0, 0, 0.0105095, 0, 0, 0.00276107, 0, 0, 0.0288573, 0
0.026, 0, 0, 0, 0, 0, 0, 0.0107732, 0, 0, 0.00259192, 0, 0, 0.0283234, 0
0.027, 0, 0, 0, 0, 0, 0, 0.0110319, 0, 0, 0.00238484, 0, 0, 0.0257548, 0
0.028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00204051, 0, 0, 0.0229405, 0
0.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00151881, 0, 0, 0.0207316, 0
0.03, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000875648, 0, 0, 0.0182511, 0
0.031, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000545773, 0, 0, 0.0152283, 0
0.032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00034443, 0, 0, 0.0133873, 0
0.033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000137458, 0, 0, 0.0116587, 0
0.034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00915919, 0
0.035, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000408816, 0, 0, 0.0194457, 0
0.036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00365179, 0
0.037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0107741, 0
0.038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.388008, 0, 0, 0.0747712, 0.18536
0.039, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.079542, 0, 0, 0, 0.00329618
0.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.045, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.046, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.048, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.053, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.059, 0, 0, 0, 0.033197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 0, 0, 0, 0.0331866, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.061, 0, 0, 0, 0.0319509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.062, 0, 0, 0, 0.0348035, 0.0584392, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.063, 0, 0, 0, 0.930074, 0.737612, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.064, 0, 0, 0, 0.936486, 0.71689, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.065, 0, 0, 0, 0.820336, 0.778187, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.066, 0, 0, 0, 0.754827, 0.944744, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.067, 0, 0, 0, 0.707959, 0.875563, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.068, 0, 0, 0, 0, 1.69276, 0, 0.57009, 0, 0, 0, 0, 0, 0, 0
