Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001, 0, 0, 0, 0, 0, 0, 0.185763, 0, 0, 0.430033, 0, 0, 0.164145, 0.580262
0.002, 0, 0, 0, 0, 0, 0, 0.132676, 0, 0, 0.296239, 0, 0, 0, 1.09715
0.003, 0, 0, 0, 0, 0, 0, 0.0302197, 0, 0, 0.17017, 0, 0, 0.294344, 0.50383
0.004, 0, 0, 0, 0, 0, 0, 0.0237336, 0, 0, 0.157472, 0, 0, 0.407775, 0.301724
0.005, 0, 0, 0, 0, 0, 0, 0.023623, 0, 0, 0.143167, 0, 0, 0.374029, 0.240609
0.006, 0, 0, 0, 0, 0, 0, 0.0224531, 0, 0, 0.129805, 0, 0, 0.353673, 0.213948
0.007, 0, 0, 0, 0, 0, 0, 0.0227815, 0, 0, 0.116758, 0, 0, 0.333473, 0.193373
0.008, 0, 0, 0, 0, 0, 0, 0.0226014, 0, 0, 0.104597, 0, 0, 0.312802, 0.177616
0.009, 0, 0, 0, 0, 0, 0, 0.0545787, 0, 0, 0.0946212, 0, 0, 0.295362, 0.162179
0.01, 0, 0, 0, 0, 0, 0, 0.0260681, 0, 0, 0.08393, 0, 0, 0.266158, 0.152749
0.011, 0, 0, 0, 0, 0, 0, 0.0255412, 0, 0, 0.0748944, 0, 0, 0.242032, 0.135814
0.012, 0, 0, 0, 0, 0, 0, 0.0255896, 0, 0, 0.066697, 0, 0, 0.22408, 0.121382
0.013, 0, 0, 0, 0, 0, 0, 0.0254847, 0, 0, 0.0595685, 0, 0, 0.205452, 0.108232
0.014, 0, 0, 0, 0, 0, 0, 0.025449, 0, 0, 0.0528652, 0, 0, 0.193076, 0.0951708
0.015, 0, 0, 0, 0, 0, 0, 0.0251557, 0, 0, 0.0460274, 0, 0, 0.176017, 0.0824762
