Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00135153, 0, 0, 0, 0
0.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0016214, 0, 0, 0, 0
0.043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.088, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.114, 0, 0, 0, 0, 0.0135297, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.134, 0, 0, 0, 0.0198677, 0.357095, 0, 1.86356, 0.98715, 0, 1.19315, 0.87834, 0, 0.0754259, 0.772968
0.14, 0, 0, 0, 0.0102159, 0.31577, 0, 1.59973, 0.829006, 0, 1.36671, 0.744001, 0, 0.0375585, 0.72922
0.145, 0, 0, 0, 0.365358, 1.01252, 0, 1.71055, 1.24103, 0, 1.68858, 0.772095, 0, 0.0643354, 0.742206
0.152, 0, 0, 0, 0.0710112, 0.390831, 0, 1.77461, 1.46787, 0, 1.8274, 0.640938, 0, 0.0351408, 0.553995
0.158, 0, 0, 0, 0.00746275, 0.288072, 0, 1.72412, 1.53922, 0, 1.78769, 0.667827, 0, 0.0463059, 0.681756
0.166, 0, 0, 0, 0.0169357, 0.302152, 0, 1.56577, 1.48242, 0, 1.80774, 0.675784, 0, 0.0300885, 0.681586
0.173, 0, 0, 0, 0.0211013, 0.297515, 0, 1.41554, 1.35725, 0, 1.83524, 0.657652, 0, 0.0282701, 0.666967
0.181, 0, 0, 0, 0.0203129, 0.296468, 0, 1.25594, 1.24761, 0, 1.84114, 0.650735, 0, 0.0488975, 0.618631
0.188, 0, 0, 0, 0.022679, 0.293989, 0, 1.30396, 1.35368, 0, 1.8386, 0.648064, 0, 0.0493508, 0.614858
0.196, 0, 0, 0, 0.0235191, 0.294877, 0, 1.21304, 1.31417, 0, 1.83106, 0.656634, 0, 0.0495346, 0.616152
0.197, 0, 0, 0, 0.0234482, 0.294723, 0, 1.2086, 1.30979, 0, 1.83025, 0.655988, 0, 0.0494537, 0.616293
0.205, 0, 0, 0, 0.0450296, 0.44529, 0, 1.16615, 1.27316, 0, 1.82575, 0.657616, 0, 0.0468599, 0.617268
0.212, 0, 0, 0, 0.0291878, 0.371403, 0, 1.09533, 1.21972, 0, 1.80535, 0.641599, 0, 0.0392459, 0.589749
0.22, 0, 0, 0, 0.0224421, 0.345734, 0, 1.04454, 1.21291, 0, 1.81408, 0.646385, 0, 0.0421245, 0.606244
0.236, 0, 0, 0, 0.0237478, 0.349027, 0, 0.917083, 1.19175, 0, 1.81415, 0.644877, 0, 0.0421183, 0.61093
0.244, 0, 0, 0, 0.0244263, 0.349725, 0, 0.88307, 1.18229, 0, 1.81086, 0.641506, 0, 0.0406502, 0.612695
0.252, 0, 0, 0, 0.0247896, 0.349717, 0, 0.866908, 1.17414, 0, 1.80786, 0.63602, 0, 0.0401274, 0.612519
0.26, 0, 0, 0, 0.0241723, 0.349711, 0, 0.847056, 1.14942, 0, 1.80414, 0.635827, 0, 0.0396994, 0.61259
0.268, 0, 0, 0, 0.0245628, 0.349985, 0, 0.833688, 1.13861, 0, 1.79936, 0.632209, 0, 0.0431884, 0.610604
0.275, 0, 0, 0, 0.0248145, 0.350092, 0, 0.82286, 1.14095, 0, 1.79586, 0.630606, 0, 0.0434636, 0.609828
