Time,Stouch_RA5C1,Stouch_RA6D1,Stouch_RA4P2,Stouch_RA5C2,Stouch_RA6D2,Stouch_RA4P3,Stouch_RA5C3,Stouch_RA6D3,Stouch_RA4P4,Stouch_RA5C4,Stouch_RA6D4,Stouch_RA4P5,Stouch_RA5C5,Stouch_RA6D5
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.001, 0, 0, 0, 0, 0, 0, 0.162957, 0, 0, 0.344365, 0, 0, 0.127785, 0.485098
0.002, 0, 0, 0, 0, 0, 0, 0.111518, 0, 0, 0.240469, 0, 0, 0.00216473, 0.935014
0.003, 0, 0, 0, 0, 0, 0, 0.0215116, 0, 0, 0.129046, 0, 0, 0.169918, 0.39723
0.004, 0, 0, 0, 0, 0, 0, 0.0169323, 0, 0, 0.117592, 0, 0, 0.269104, 0.230986
0.005, 0, 0, 0, 0, 0, 0, 0.0171247, 0, 0, 0.105396, 0, 0, 0.251735, 0.190053
0.006, 0, 0, 0, 0, 0, 0, 0.0167256, 0, 0, 0.0949292, 0, 0, 0.243358, 0.173039
0.007, 0, 0, 0, 0, 0, 0, 0.0173483, 0, 0, 0.0845383, 0, 0, 0.235712, 0.159179
0.008, 0, 0, 0, 0, 0, 0, 0.0174709, 0, 0, 0.0755294, 0, 0, 0.218781, 0.130417
0.009, 0, 0, 0, 0, 0, 0, 0.042964, 0, 0, 0.0671733, 0, 0, 0.212493, 0.117226
0.01, 0, 0, 0, 0, 0, 0, 0.0227962, 0, 0, 0.0595673, 0, 0, 0.202673, 0.107507
0.011, 0, 0, 0, 0, 0, 0, 0.0224528, 0, 0, 0.0510349, 0, 0, 0.195178, 0.0983503
0.012, 0, 0, 0, 0, 0, 0, 0.0227701, 0, 0, 0.0448307, 0, 0, 0.184883, 0.086943
0.013, 0, 0, 0, 0, 0, 0, 0.0230063, 0, 0, 0.0397729, 0, 0, 0.172017, 0.0763123
0.014, 0, 0, 0, 0, 0, 0, 0.0231571, 0, 0, 0.0348874, 0, 0, 0.157857, 0.0693475
0.015, 0, 0, 0, 0, 0, 0, 0.0231893, 0, 0, 0.0306384, 0, 0, 0.147266, 0.0616495
0.016, 0, 0, 0, 0, 0, 0, 0.0232014, 0, 0, 0.0273313, 0, 0, 0.136962, 0.0553643
0.017, 0, 0, 0, 0, 0, 0, 0.0226954, 0, 0, 0.0241753, 0, 0, 0.127803, 0.0488913
0.018, 0, 0, 0, 0, 0, 0, 0.0224377, 0, 0, 0.0212241, 0, 0, 0.11536, 0.0412333
0.019, 0, 0, 0, 0, 0, 0, 0.0165193, 0, 0, 0.0181288, 0, 0, 0.121358, 0.0236458
0.02, 0, 0, 0, 0, 0, 0, 0.021516, 0, 0, 0.0151704, 0, 0, 0.086547, 0.022101
0.021, 0, 0, 0, 0, 0, 0, 0.0211496, 0, 0, 0.0121651, 0, 0, 0.0713223, 0.0157746
0.022, 0, 0, 0, 0, 0, 0, 0.0207136, 0, 0, 0.0101818, 0, 0, 0.0587542, 0.0113389
0.023, 0, 0, 0, 0, 0, 0, 0.0191574, 0, 0, 0.00852772, 0, 0, 0.0489603, 0.0101329
0.024, 0, 0, 0, 0, 0, 0, 0.017053, 0, 0, 0.00714996, 0, 0, 0.0437573, 0.00134229
0.025, 0, 0, 0, 0, 0, 0, 0.0165316, 0, 0, 0.00592362, 0, 0, 0.0395233, 0.001269
0.026, 0, 0, 0, 0, 0, 0, 0.016074, 0, 0, 0.00499088, 0, 0, 0.0353046, 0.0012055
0.027, 0, 0, 0, 0, 0, 0, 0.0157334, 0, 0, 0.00408465, 0, 0, 0.031251, 0.00120702
0.028, 0, 0, 0, 0, 0, 0, 0.0155571, 0, 0, 0.00345144, 0, 0, 0.0273291, 0.00116055
0.029, 0, 0, 0, 0, 0, 0, 0.0154759, 0, 0, 0.00282064, 0, 0, 0.0234667, 0.000471269
